0	0	118.3	0.925017	-0.127	-1.41	-1.5	4.65	-110.22	3	-1	2	8	1
1	118.3	82.2973	0.243905	4.65	-110.22	3	-40.3	-60.7	4.5	0	2	7	2
2	200.597	56.9498	0.24	-40.3	-60.7	4.5	-52.28	-14.94	3	1	2	6	3
3	257.547	67.4768	0.24	-52.28	-14.94	3	-108.73	-11.72	7.5	2	2	5	4
4	325.024	32.913	0.24	-108.73	-11.72	7.5	-124.09	3.54	8	3	0	-1	-1
5	325.024	78.4269	0.24	-108.73	-11.72	7.5	-159.18	-34.16	-10	3	0	-1	-1
6	257.547	47.352	0.24	-52.28	-14.94	3	-79.14	5.42	3	2	0	-1	-1
7	200.597	5.1392	0.24	-40.3	-60.7	4.5	-41.28	-55.88	4.5	1	0	-1	-1
8	118.3	5.22366	0.49	4.65	-110.22	3	4.04	-115.11	2.5	0	2	16	9
9	123.524	9.39568	0.261032	4.04	-115.11	2.5	1.52	-120.77	0.5	8	2	15	10
10	132.919	13.2915	0.24	1.52	-120.77	0.5	-5.27	-123.51	-3	9	2	12	11
11	146.211	8.69046	0.24	-5.27	-123.51	-3	-2.88	-118.32	-7.5	10	0	-1	-1
12	146.211	16.9013	0.24	-5.27	-123.51	-3	-15.51	-126.84	-5	10	2	14	13
13	163.112	32.4919	0.283965	-15.51	-126.84	-5	-35.41	-127.59	-10	12	0	-1	-1
14	163.112	1.9576	0.24	-15.51	-126.84	-5	-16.02	-128.73	-5	12	0	-1	-1
15	132.919	1.42145	0.24	1.52	-120.77	0.5	2.51	-121.79	0.5	9	0	-1	-1
16	123.524	10.1445	0.381715	4.04	-115.11	2.5	7.71	-122.17	4	8	2	126	17
17	133.668	5.77972	0.24	7.71	-122.17	4	8.1	-127.33	2.5	16	2	55	18
18	139.448	130.49	0.24	8.1	-127.33	2.5	85.66	-114.93	7.5	17	2	54	19
19	269.938	11.9169	0.24	85.66	-114.93	7.5	90.98	-108.26	7	18	2	51	20
20	281.855	60.6336	0.24	90.98	-108.26	7	116.8	-66.55	7.5	19	2	50	21
21	342.488	7.01578	0.24	116.8	-66.55	7.5	115.54	-60.9	5	20	2	49	22
22	349.504	16.2213	0.24	115.54	-60.9	5	116.94	-48.11	4	21	2	24	23
23	365.725	41.154	0.24	116.94	-48.11	4	83.54	-56.88	4.5	22	0	-1	-1
24	365.725	39.3495	0.24	116.94	-48.11	4	147.31	-33.71	4.5	22	2	48	25
25	405.075	19.6842	0.24	147.31	-33.71	4.5	161.1	-23.73	5	24	2	47	26
26	424.759	20.3616	0.24	161.1	-23.73	5	175.07	-16.83	5	25	2	46	27
27	445.12	7.25188	0.24	175.07	-16.83	5	175	-10.48	5.5	26	2	45	28
28	452.372	56.4003	0.24	175	-10.48	5.5	194.31	21.06	-2.5	27	2	44	29
29	508.773	49.6592	0.24	194.31	21.06	-2.5	214.69	44.29	0	28	2	41	30
30	558.432	15.3165	0.24	214.69	44.29	0	219.36	54.18	2	29	2	34	31
31	573.748	94.462	0.24	219.36	54.18	2	261.71	114.24	11.5	30	2	33	32
32	668.21	50.1741	0.24	261.71	114.24	11.5	257.17	145.34	26	31	0	-1	-1
33	668.21	1.7614	0.24	261.71	114.24	11.5	261.15	115.91	11.5	31	0	-1	-1
34	573.748	34.3859	0.24	219.36	54.18	2	223.11	68.11	21.5	30	2	36	35
35	608.134	31.1992	0.24	223.11	68.11	21.5	226.09	80.23	4	34	0	-1	-1
36	608.134	44.4213	0.24	223.11	68.11	21.5	239.14	84.58	21.5	34	2	38	37
37	652.556	166.849	0.24	239.14	84.58	21.5	154.99	148.4	28.5	36	0	-1	-1
38	652.556	125.626	0.24	239.14	84.58	21.5	214.64	186.36	32.5	36	2	40	39
39	778.181	124.741	0.24	214.64	186.36	32.5	122.63	155.81	35.5	38	0	-1	-1
40	778.181	105.581	0.24	214.64	186.36	32.5	202.79	283.48	28.5	38	0	-1	-1
41	558.432	12.1448	0.24	214.69	44.29	0	218.63	44.93	-4.5	29	2	43	42
42	570.577	2.78712	0.24	218.63	44.93	-4.5	220.79	46.38	-5.5	41	0	-1	-1
43	570.577	4.31096	0.24	218.63	44.93	-4.5	215.88	43.14	-5.5	41	0	-1	-1
44	508.773	9.5301	0.24	194.31	21.06	-2.5	197.33	24.81	-3	28	0	-1	-1
45	452.372	10.1296	0.24	175	-10.48	5.5	173.03	-15.02	7	27	0	-1	-1
46	445.12	9.3772	0.24	175.07	-16.83	5	180.71	-22.14	6	26	0	-1	-1
47	424.759	1.09787	0.24	161.1	-23.73	5	160.28	-23	5	25	0	-1	-1
48	405.075	2.39988	0.24	147.31	-33.71	4.5	145.68	-32.26	5.5	24	0	-1	-1
49	349.504	8.18654	0.24	115.54	-60.9	5	110.74	-60.88	5.5	21	0	-1	-1
50	342.488	10.5437	0.24	116.8	-66.55	7.5	121.68	-61.53	9.5	20	0	-1	-1
51	281.855	14.3552	0.24	90.98	-108.26	7	95.59	-98.6	5.5	19	2	53	52
52	296.21	11.5914	0.24	95.59	-98.6	5.5	91.39	-91.65	6	51	0	-1	-1
53	296.21	12.8676	0.24	95.59	-98.6	5.5	94.49	-90.46	6	51	0	-1	-1
54	269.938	10.0047	0.24	85.66	-114.93	7.5	81.24	-113.5	7	18	0	-1	-1
55	139.448	7.66382	0.24	8.1	-127.33	2.5	8.75	-133.34	5.5	17	2	71	56
56	147.112	41.9393	0.24	8.75	-133.34	5.5	40.17	-157.46	5	55	2	70	57
57	189.051	36.7878	0.24	40.17	-157.46	5	70.42	-173.67	3.5	56	2	69	58
58	225.839	59.8083	0.24	70.42	-173.67	3.5	114.6	-201.97	3.5	57	2	68	59
59	285.647	63.5877	0.24	114.6	-201.97	3.5	159.12	-237.45	-0.5	58	2	67	60
60	349.235	52.6563	0.24	159.12	-237.45	-0.5	189.77	-268.2	-3.5	59	2	66	61
61	401.891	1.76987	0.24	189.77	-268.2	-3.5	191.18	-268.58	-4.5	60	2	65	62
62	403.661	25.3194	0.24	191.18	-268.58	-4.5	206.21	-275.64	-8	61	2	64	63
63	428.98	19.8849	0.24	206.21	-275.64	-8	221.08	-277.6	-9	62	0	-1	-1
64	428.98	4.90603	0.24	206.21	-275.64	-8	203.37	-278.68	-9	62	0	-1	-1
65	403.661	2.72969	0.24	191.18	-268.58	-4.5	188.46	-268.35	-4.5	61	0	-1	-1
66	401.891	6.14673	0.24	189.77	-268.2	-3.5	193.78	-265.47	-4.5	60	0	-1	-1
67	349.235	0.875958	0.24	159.12	-237.45	-0.5	159.4	-238.28	-0.5	59	0	-1	-1
68	285.647	0.487648	0.24	114.6	-201.97	3.5	114.47	-202.44	3.5	58	0	-1	-1
69	225.839	2.08665	0.24	70.42	-173.67	3.5	71.63	-171.97	3.5	57	0	-1	-1
70	189.051	1.80015	0.24	40.17	-157.46	5	40.85	-155.87	4.5	56	0	-1	-1
71	147.112	4.20333	0.24	8.75	-133.34	5.5	7.91	-137.42	6	55	2	125	72
72	151.315	48.7644	0.24	7.91	-137.42	6	9.53	-180.4	11	71	2	102	73
73	200.079	120.139	0.24	9.53	-180.4	11	-0.3	-228.2	13.5	72	2	97	74
74	320.218	51.3924	0.24	-0.3	-228.2	13.5	-8.51	-265.39	18	73	2	96	75
75	371.611	25.5092	0.24	-8.51	-265.39	18	-6.32	-285.48	21	74	2	85	76
76	397.12	55.2292	0.24	-6.32	-285.48	21	-17.18	-327.9	23.5	75	2	84	77
77	452.349	8.47062	0.24	-17.18	-327.9	23.5	-19.02	-331.96	25.5	76	2	83	78
