0	21.82	0	17.8109	0.1698	90.1532	0
1	0.1698	21.8044	0	-1	-1	-1
2	0.1698	125.696	0	-1	-1	-1
3	0.1698	238.672	0	-1	-1	-1
4	0.1698	279.527	0	-1	-1	-1
5	0.1698	260.344	0	-1	-1	-1
6	0.1698	135.37	0	-1	-1	-1
7	0.1698	227.348	0	-1	-1	-1
8	0.1698	443.685	0	-1	-1	-1
9	0.1698	57.8725	0	-1	-1	-1
10	0.1698	76.8005	0	-1	-1	-1
11	0.1698	4.73803	0	-1	-1	-1
12	0.1698	16.3142	0	-1	-1	-1
13	0.1698	6.72468	0	-1	-1	-1
14	0.1698	131.661	0	-1	-1	-1
15	0.1698	156.308	0	-1	-1	-1
16	0.1698	105.799	0	-1	-1	-1
17	0.1698	109.659	0	-1	-1	-1
18	0.1698	414.588	0	-1	-1	-1
19	0.1698	155.476	0	-1	-1	-1
20	0.1698	146.195	0	-1	-1	-1
21	0.1698	452.22	0	-1	-1	-1
22	0.1698	3.25779	0	-1	-1	-1
23	0.1698	306.898	0	-1	-1	-1
24	0.1698	52.5958	0	-1	-1	-1
25	0.1698	159.08	0	-1	-1	-1
26	0.1698	157.276	0	-1	-1	-1
27	0.1698	21.7151	0	-1	-1	-1
28	0.1698	125.09	0	-1	-1	-1
29	0.1698	12.214	0	-1	-1	-1
30	0.1698	313.088	0	-1	-1	-1
31	0.1698	236.539	0	-1	-1	-1
32	0.1698	80.3363	0	-1	-1	-1
33	0.1698	28.5957	0	-1	-1	-1
34	0.1698	140.815	0	-1	-1	-1
35	0.1698	43.5225	0	-1	-1	-1
36	0.1698	149.869	0	-1	-1	-1
37	0.1698	339.767	0	-1	-1	-1
38	0.1698	22.0477	0	-1	-1	-1
39	0.1698	117.176	0	-1	-1	-1
40	0.1698	236.574	0	-1	-1	-1
41	0.1698	26.601	0	-1	-1	-1
42	0.1698	374.809	0	-1	-1	-1
43	0.1698	206.322	0	-1	-1	-1
44	0.1698	349.812	0	-1	-1	-1
45	0.1698	126.778	0	-1	-1	-1
46	0.1698	44.552	0	-1	-1	-1
47	0.1698	62.1858	0	-1	-1	-1
48	0.1698	642.805	0	-1	-1	-1
49	0.1698	412.478	0	-1	-1	-1
50	0.1698	1015.46	0	-1	-1	-1
51	0.1698	350.964	0	-1	-1	-1
52	0.1698	45.2678	0	-1	-1	-1
53	0.1698	27.7462	0	-1	-1	-1
54	0.1698	220.812	0	-1	-1	-1
55	0.1698	129.12	0	-1	-1	-1
56	0.1698	170.066	0	-1	-1	-1
57	0.1698	28.3207	0	-1	-1	-1
58	0.1698	161.015	0	-1	-1	-1
59	0.1698	12.769	0	-1	-1	-1
60	0.1698	14.4129	0	-1	-1	-1
61	0.1698	179.881	0	-1	-1	-1
62	0.1698	448.212	0	-1	-1	-1
63	0.1698	147.793	0	-1	-1	-1
64	0.1698	72.0648	0	-1	-1	-1
65	0.1698	47.103	0	-1	-1	-1
66	0.1698	391.032	0	-1	-1	-1
67	0.1698	80.3246	0	-1	-1	-1
68	0.1698	421.928	0	-1	-1	-1
69	0.1698	297.822	0	-1	-1	-1
70	0.1698	955.375	0	-1	-1	-1
71	0.1698	326.907	0	-1	-1	-1
72	0.1698	242.542	0	-1	-1	-1
73	0.1698	246.503	0	-1	-1	-1
74	0.1698	119.732	0	-1	-1	-1
75	0.1698	295.914	0	-1	-1	-1
76	0.1698	4.93401	0	-1	-1	-1
77	0.1698	8.69267	0	-1	-1	-1
78	0.1698	20.1998	0	-1	-1	-1
79	0.1698	350.86	0	-1	-1	-1
80	0.1698	855.194	0	-1	-1	-1
81	0.1698	606.496	0	-1	-1	-1
82	0.1698	358.741	0	-1	-1	-1
83	0.1698	123.183	0	-1	-1	-1
84	0.1698	97.4733	0	-1	-1	-1
85	0.1698	52.4066	0	-1	-1	-1
86	0.1698	122.135	0	-1	-1	-1
87	0.1698	276.132	0	-1	-1	-1
88	0.1698	569.692	0	-1	-1	-1
