0	14.6366	0	9.1838	1.39	4.14665	1.84173	1.1	3.09544	1.46768	1.03	0.150002	0.953366	0.66	1.81936	0.440002	0.73	3.28539	1.38805	0.66	66.6157	0
1	0.66	0	0.799125	0.37	11.1478	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.37	20.075	1.17686	0.29	23.349	1.07019	0.37	18.0719	3.50449	0.29	11.0705	1.15836	0.37	1.12034	0.691156	0.29	34.5539	0	-1	-1	-1
3	0.37	41.8216	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.37	8.6788	0.444529	0.15	5.00842	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.37	0	1.04293	0.15	1.45791	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.66	0	2.47718	0.81	2.09108	0.729996	0.73	0	4.11667	0.66	14.5008	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.66	11.1499	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.66	0	0.307897	0.37	11.7852	0.680959	0.29	9.89959	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.29	1.69051	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.29	1.41796	0.156541	0.22	97.877	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.22	14.9266	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.22	26.3866	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.22	15.8715	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.22	413.245	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.22	4.35545	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.22	69.498	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.22	5.67494	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.22	29.7994	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.22	10.6744	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.22	79.5344	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.22	41.4186	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.22	2.86886	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.22	38.147	2.00344	0.15	94.2627	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.22	0	1.02086	0.29	4.22108	1.2828	0.22	156.689	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.22	32.082	1.28005	0.29	55.1587	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.22	0	1.27754	0.29	77.4345	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.29	0	0.626894	0.37	13.1793	0.714839	0.29	99.9469	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.29	34.9201	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.29	93.881	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.29	4.00347	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.29	123.34	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.29	0	4.28719	0.15	27.8006	0.957178	0.07	112.035	1.21533	0.15	80.8801	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.15	140.499	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.15	0	0.980857	0.07	4.2361	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.66	0	1.29201	0.59	0	0.11314	0.66	4.12357	0.165534	0.59	4.25458	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.59	0	0.785493	0.29	14.0494	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.29	8.15527	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.29	40.0215	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.29	4.20746	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.29	40.2721	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.59	0	1.50758	0.66	1.35936	0.266277	0.59	6.53027	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.59	0	0.989397	0.44	12.0324	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.44	78.7873	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.44	3.8656	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	0.44	21.8337	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	0.44	2.30546	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	0.44	52.348	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	0.44	10.4238	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	0.44	133.319	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	0.44	1.8192	0.90707	0.37	1.42156	0.430474	0.29	94.7813	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	0.29	5.4231	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	0.29	2.3699	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	0.29	48.5764	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
54	0.29	0	0.663782	0.15	3.44189	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
55	0.29	13.3447	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
56	0.29	0	0.476338	0.22	1.89968	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57	0.29	0	0.766937	0.37	5.65174	1.14171	0.29	58.0985	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
58	0.29	527.448	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
59	0.29	0	0.630161	0.22	14.0424	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
60	0.29	98.6159	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
61	0.29	13.2135	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
62	0.29	0	1.38047	0.22	158.335	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
63	0.29	37.7573	0.628093	0.22	51.3688	1.83521	0.29	86.1482	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
64	0.29	47.8577	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
65	0.29	41.8764	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
66	0.29	96.863	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
67	0.59	0	1.60006	0.88	0.139999	0.954623	0.73	12.9753	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
68	0.73	0	1.08301	0.59	5.55387	0.54119	0.44	96.9555	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
69	0.44	73.3136	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
70	0.44	28.7149	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
71	0.44	14.4608	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
72	0.44	3.94483	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
73	0.44	33.6093	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
74	0.44	37.8903	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
75	0.44	48.1752	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
76	0.44	0	2.54891	0.29	19.915	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
77	0.73	0	1.82652	0.59	24.0386	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
78	0.59	0	0.956513	0.37	30.6941	3.04329	0.22	6.2332	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
79	0.59	0	2.07388	0.66	51.4245	1.15243	0.81	18.7003	0.169995	0.73	30.0962	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
80	0.73	0	0.514792	0.51	1.30641	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
81	0.73	0	0.983875	0.66	16.6028	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
82	0.66	0	1.1549	0.44	63.6266	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
83	0.44	1.21253	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
84	0.44	62.5026	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
85	0.66	0	1.31339	0.51	177.101	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
86	0.51	0	0.480626	0.22	2.48858	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
87	0.51	0	1.10454	0.59	4.4084	1.05396	0.81	1.1131	0.234119	0.73	1.98302	0.156541	0.66	8.77233	0	-1	-1	-1	-1	-1	-1
88	0.66	0	0.935292	0.29	6.72202	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
89	0.66	0	0.908465	0.73	1.54286	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90	0.73	0	0.886887	0.44	1478.82	1.84182	0.95	1.89386	1.09252	2.35	4.28578	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
91	0.73	2.57223	1.10002	0.59	237.116	0.861693	0.51	424.025	1.42144	0.44	93.4196	1.32741	1.61	2.3718	0.491951	1.69	0.363989	0	-1	-1	-1
92	0.66	0	1.57718	0.51	11.1194	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
93	0.51	0	0.560192	0.44	119.625	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
94	0.44	101.301	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
95	0.44	15.9519	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
96	0.44	75.4071	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
97	0.44	72.2165	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
98	0.44	3.62118	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
99	0.44	126.586	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
100	0.44	3.04879	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	0.44	167.383	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
102	0.51	0	1.84464	0.44	37.8862	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
103	0.44	2.84001	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
104	0.44	88.6049	1.03588	0.29	0.772958	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
105	0.29	122.278	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
106	0.29	3.25955	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
107	0.29	33.9227	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
108	0.29	3.19787	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
109	0.29	100.342	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
110	0.29	18.9737	1.76423	0.22	71.7655	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
