0	0.1698	41.2636	0
1	0.1698	157.272	0
2	0.1698	18.4689	0
3	0.1698	8.40099	0
4	0.1698	14.6707	0
5	0.1698	130.316	0
6	0.1698	19.2602	0
7	0.1698	8.22489	0
8	0.1698	529.949	0
9	0.1698	33.1807	0
10	0.1698	176.633	0
11	0.1698	342.578	0
12	0.1698	37.5239	0
13	0.1698	75.9425	0
14	0.1698	161.165	0
15	0.1698	226.526	0
16	0.1698	585.042	0
17	0.1698	256.908	0
18	0.1698	563.346	0
19	0.1698	302.209	0
20	0.1698	325.054	0
21	0.1698	606.861	0
22	0.1698	67.1934	0
23	0.1698	225.096	0
24	0.1698	519.267	0
25	0.1698	139.42	0
26	0.1698	7.03831	0
27	0.1698	64.2754	0
28	0.1698	538.084	0
29	0.1698	23.2881	0
30	0.1698	79.6824	0
31	0.1698	356.096	0
32	0.1698	63.3032	0
33	0.1698	81.2308	0
34	0.1698	186.825	0
35	0.1698	128.624	0
36	0.1698	69.8	0
37	0.1698	15.6034	0
38	0.1698	114.37	0
39	0.1698	421.743	0
40	0.1698	552.226	0
41	0.1698	166.122	0
42	0.1698	109.087	0
43	0.1698	176.023	0
44	0.1698	35.8943	0
45	0.1698	5.49646	0
46	0.1698	77.6452	0
47	0.1698	78.327	0
48	0.1698	311.153	0
49	0.1698	392.29	0
50	0.1698	418.114	0
51	0.1698	363.483	0
52	0.1698	220.322	0
53	0.1698	197.803	0
54	0.1698	380.156	0
55	0.1698	170.491	0
56	0.1698	329.754	0
57	0.1698	235.895	0
58	0.1698	518.455	0
59	0.1698	411.683	0
60	0.1698	154.29	0
61	0.1698	479.759	0
62	0.1698	170.08	0
63	0.1698	3.82478	0
64	0.1698	36.6019	0
65	0.1698	240.388	0
66	0.1698	40.6727	0
67	0.1698	220.722	0
68	0.1698	217.751	0
69	0.1698	8.96152	0
70	0.1698	51.6031	0
71	0.1698	12.4818	0
72	0.1698	8.52613	0
73	0.1698	87.8799	0
74	0.1698	57.5858	0
75	0.1698	249.758	0
76	0.1698	115.886	0
77	0.1698	49.3818	0
78	0.1698	53.7857	0
79	0.1698	254.921	0
80	0.1698	35.0713	0
81	0.1698	27.9672	0
82	0.1698	58.1559	0
83	0.1698	37.1389	0
84	0.1698	68.4798	0
85	0.1698	532.002	0
86	0.1698	118.997	0
87	0.1698	199.49	0
88	0.1698	181.245	0
89	0.1698	139.118	0
90	0.1698	227.999	0
91	0.1698	313.985	0
92	0.1698	589.685	0
93	0.1698	30.3581	0
94	0.1698	67.8181	0
95	0.1698	55.823	0
96	0.1698	154.321	0
97	0.1698	208.041	0
98	0.1698	150.828	0
99	0.1698	330.503	0
100	0.1698	407.714	0
101	0.1698	109.184	0
102	0.1698	309.146	0
103	0.1698	72.5236	0
104	0.1698	117.914	0
105	0.1698	15.6377	0
106	0.1698	428.639	0
107	0.1698	130.238	0
108	0.1698	167.888	0
109	0.1698	401.52	0
110	0.1698	49.6067	0
111	0.1698	208.834	0
112	0.1698	59.0533	0
113	0.1698	216.918	0
114	0.1698	179.938	0
