0	17.674	0	12.1474	0.73	0	4.18073	0.98	12.2529	2.78225	0.73	59.1431	0	-1	-1	-1
1	0.73	6.27379	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.73	15.1116	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.73	0	2.22346	0.49	2.61691	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.49	0	2.45975	0.24	11.5472	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.24	11.8631	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.24	11.0012	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.24	0	4.4249	0.49	11.6252	2.6873	0.73	2.09153	1.07471	0.98	3.45776	0	-1	-1	-1
8	0.24	9.36239	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.24	33.1468	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.24	1.8593	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.24	148.792	2.07185	0.73	9.96298	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.24	211.847	3.18226	0.73	11.3486	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.49	0	2.87958	0.24	14.0508	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.24	43.4852	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.24	40.4326	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.24	27.4998	2.24557	0.73	7.09887	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.24	68.1767	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.24	31.0015	2.80964	0.49	0	1.214	0.98	1.86325	0	-1	-1	-1	-1	-1	-1
19	0.24	83.3189	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.24	9.55545	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.24	105.791	1.71575	0.49	0	2.45579	0.98	1.86325	0	-1	-1	-1	-1	-1	-1
22	0.24	108.423	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.24	5.0392	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.24	318.94	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.24	15.0793	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.24	3.98657	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.24	85.2641	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.24	2.90628	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.24	31.789	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.73	0	1.88314	0.49	3.89193	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.49	51.3233	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.49	0	3.72635	0.24	182.065	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.24	17.4266	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.24	7.45617	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.24	101.626	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.24	2.08217	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.24	100.101	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.24	1.46673	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.24	87.9792	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.24	65.3132	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.24	14.159	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.24	8.52728	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.24	24.1767	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.24	15.9561	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	0.24	86.8601	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	0.24	11.4933	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	0.24	2.25391	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	0.24	37.1951	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	0.24	40.3991	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	0.24	39.4061	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	0.24	6.95153	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	0.24	74.5455	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	0.49	0	2.18653	0.24	24.5081	3.49914	0.49	20.1719	3.82881	0.73	2.77345	2.11464	0.98	3.50599	0
54	0.49	0	1.88313	0.24	9.62621	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
55	0.24	9.41037	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
56	0.24	26.5322	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57	0.24	88.889	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
58	0.24	20.6879	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
59	0.24	203.048	4.97962	0.49	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
60	0.24	16.6978	1.31103	0.49	21.9484	4.82956	0.98	0	3.32394	1.46	0	0	-1	-1	-1
