0	18.961	0	14.1683	0.73	99.8519	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
1	0.73	0	3.75206	0.49	32.0723	1.33705	0.73	43.7758	0	-1	-1	-1	-1	-1	-1
2	0.73	0	2.85203	0.49	96.0857	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.49	15.6143	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.49	0	3.81923	0.98	36.4894	2.59357	1.95	2.98122	4.14365	3.41	0	5.24047	0.24	43.3184	0
5	0.73	0	1.71421	0.24	1.62822	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.24	55.1191	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.24	43.7539	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.24	95.5003	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.24	839.257	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.24	90.9397	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.24	8.45719	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.24	133.039	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.24	11.5224	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.24	159.888	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.24	78.5569	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.24	162.147	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.24	22.0394	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.24	465.469	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.24	5.57209	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.24	304.263	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.24	27.3947	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.73	0	5.52385	0.24	8.64041	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.24	73.5862	1.14708	1.46	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.24	5.46442	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.24	16.5178	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.24	24.7029	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.24	111.514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.24	13.8322	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.24	199.74	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.24	67.3618	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.24	646.867	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.24	22.2105	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.24	79.0642	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.24	24.3816	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.24	51.6518	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.24	77.7719	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
