0	17.286	0	13.0442	1.36	3.66888	0.907634	1.23	2.46332	0.69058	0.99	1.47994	0.441021	0.74	6.4507	0.651	0.49	16.2079	0.245153	0.62	52.7443	0
1	0.62	9.82997	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.62	8.35292	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.62	0	1.5872	0.12	1.36607	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.12	100.275	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.12	10.8891	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.12	65.4551	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.12	41.2122	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.12	37.753	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.12	137.346	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.12	42.9732	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.12	21.3077	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.62	22.2261	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.62	0	0.449329	0.12	34.4491	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.62	36.6349	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.62	0	1.18718	0.25	0	0.338381	0.37	204.106	0.827348	0.12	46.6768	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.62	1.84173	0.16971	0.49	21.3044	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.49	0	0.545623	0.37	6.741	0.582577	0.25	46.314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.49	20.2035	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.49	4.1276	0.326955	0.62	134.991	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.62	14.532	0.388967	0.49	263.698	1.12805	0.37	97.3601	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.62	0	0.847239	0.25	4.75058	0.446541	0.37	4.34458	0.399259	0.25	13.9679	0.369998	0.37	13.9823	0.23999	0.25	19.995	0.176922	0.37	68.1854	0
22	0.49	0	0.403734	0.37	66.4342	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
