0	2.32	0	18.3573	1	2.68939	2.62216	0.17	52.7355	0
1	0.17	214.899	0	-1	-1	-1	-1	-1	-1
2	0.17	47.6945	0	-1	-1	-1	-1	-1	-1
3	0.17	13.8841	0	-1	-1	-1	-1	-1	-1
4	0.17	32.9472	0	-1	-1	-1	-1	-1	-1
5	0.17	48.2009	0	-1	-1	-1	-1	-1	-1
6	0.17	333.952	0	-1	-1	-1	-1	-1	-1
7	0.17	16.1855	0	-1	-1	-1	-1	-1	-1
8	0.17	225.926	0	-1	-1	-1	-1	-1	-1
9	0.17	268.092	0	-1	-1	-1	-1	-1	-1
10	0.17	14.2712	0	-1	-1	-1	-1	-1	-1
11	0.17	25.748	0	-1	-1	-1	-1	-1	-1
12	0.17	348.877	0	-1	-1	-1	-1	-1	-1
13	0.17	86.0342	0	-1	-1	-1	-1	-1	-1
14	0.17	173.757	0	-1	-1	-1	-1	-1	-1
15	0.17	81.5166	0	-1	-1	-1	-1	-1	-1
16	0.17	10.6927	0	-1	-1	-1	-1	-1	-1
17	0.17	40.6748	0	-1	-1	-1	-1	-1	-1
18	0.17	7.33493	0	-1	-1	-1	-1	-1	-1
19	0.17	73.3428	0	-1	-1	-1	-1	-1	-1
20	0.17	320.795	0	-1	-1	-1	-1	-1	-1
21	0.17	134.509	0	-1	-1	-1	-1	-1	-1
22	0.17	115.694	0	-1	-1	-1	-1	-1	-1
23	0.17	32.7647	0	-1	-1	-1	-1	-1	-1
24	0.17	125.636	0	-1	-1	-1	-1	-1	-1
25	0.17	214.454	0	-1	-1	-1	-1	-1	-1
26	0.17	161.902	0	-1	-1	-1	-1	-1	-1
27	0.17	108.889	0	-1	-1	-1	-1	-1	-1
28	0.17	11.1985	0	-1	-1	-1	-1	-1	-1
29	0.17	207.903	0	-1	-1	-1	-1	-1	-1
30	0.17	288.76	0	-1	-1	-1	-1	-1	-1
31	0.17	128.314	0	-1	-1	-1	-1	-1	-1
32	0.17	30.867	0	-1	-1	-1	-1	-1	-1
33	0.17	30.1735	0	-1	-1	-1	-1	-1	-1
34	0.17	5.42978	0	-1	-1	-1	-1	-1	-1
35	0.17	37.7643	0	-1	-1	-1	-1	-1	-1
36	0.17	76.5464	0	-1	-1	-1	-1	-1	-1
37	0.17	164.034	0	-1	-1	-1	-1	-1	-1
38	0.17	79.6672	0	-1	-1	-1	-1	-1	-1
39	0.17	164.664	0	-1	-1	-1	-1	-1	-1
40	0.17	118.462	0	-1	-1	-1	-1	-1	-1
41	0.17	30.3308	0	-1	-1	-1	-1	-1	-1
42	0.17	28.4462	0	-1	-1	-1	-1	-1	-1
43	0.17	94.0505	0	-1	-1	-1	-1	-1	-1
44	0.17	219.93	0	-1	-1	-1	-1	-1	-1
45	0.17	513.291	0	-1	-1	-1	-1	-1	-1
46	0.17	420.427	0	-1	-1	-1	-1	-1	-1
47	0.17	319.355	0	-1	-1	-1	-1	-1	-1
48	0.17	29.1544	0	-1	-1	-1	-1	-1	-1
49	0.17	260.25	0	-1	-1	-1	-1	-1	-1
50	0.17	148.864	0	-1	-1	-1	-1	-1	-1
51	0.17	111.793	0	-1	-1	-1	-1	-1	-1
52	0.17	27.3734	0	-1	-1	-1	-1	-1	-1
53	0.17	55.7321	0	-1	-1	-1	-1	-1	-1
54	0.17	384.249	0	-1	-1	-1	-1	-1	-1
55	0.17	4.33243	0	-1	-1	-1	-1	-1	-1
56	0.17	236.041	0	-1	-1	-1	-1	-1	-1
57	0.17	244.918	0	-1	-1	-1	-1	-1	-1
58	0.17	176.794	0	-1	-1	-1	-1	-1	-1
59	0.17	290.043	0	-1	-1	-1	-1	-1	-1
60	0.17	70.7312	0	-1	-1	-1	-1	-1	-1
61	0.17	109.515	0	-1	-1	-1	-1	-1	-1
62	0.17	206.372	0	-1	-1	-1	-1	-1	-1
63	0.17	46.2716	0	-1	-1	-1	-1	-1	-1
64	0.17	47.3929	0	-1	-1	-1	-1	-1	-1
65	0.17	54.1148	0	-1	-1	-1	-1	-1	-1
66	0.17	49.6415	0	-1	-1	-1	-1	-1	-1
67	0.17	70.8332	0	-1	-1	-1	-1	-1	-1
68	0.17	14.2209	0	-1	-1	-1	-1	-1	-1
69	0.17	190.954	0	-1	-1	-1	-1	-1	-1
70	0.17	425.378	0	-1	-1	-1	-1	-1	-1
71	0.17	332.962	0	-1	-1	-1	-1	-1	-1
72	0.17	344.553	0	-1	-1	-1	-1	-1	-1
73	0.17	308.98	0	-1	-1	-1	-1	-1	-1
74	0.17	32.2446	0	-1	-1	-1	-1	-1	-1
75	0.17	93.2173	0	-1	-1	-1	-1	-1	-1
76	0.17	57.3413	0	-1	-1	-1	-1	-1	-1
77	0.17	41.0695	0	-1	-1	-1	-1	-1	-1
78	0.17	183.762	0	-1	-1	-1	-1	-1	-1
79	0.17	41.0391	0	-1	-1	-1	-1	-1	-1
80	0.17	319.565	0	-1	-1	-1	-1	-1	-1
81	0.17	235.394	0	-1	-1	-1	-1	-1	-1
82	0.17	23.8216	0	-1	-1	-1	-1	-1	-1
83	0.17	95.4113	0	-1	-1	-1	-1	-1	-1
84	0.17	396.363	0	-1	-1	-1	-1	-1	-1
85	0.17	152.352	0	-1	-1	-1	-1	-1	-1
86	0.17	42.6091	0	-1	-1	-1	-1	-1	-1
87	0.17	96.0907	0	-1	-1	-1	-1	-1	-1
88	0.17	253.94	0	-1	-1	-1	-1	-1	-1
89	0.17	18.2222	0	-1	-1	-1	-1	-1	-1
90	0.17	59.899	0	-1	-1	-1	-1	-1	-1
91	0.17	178.048	0	-1	-1	-1	-1	-1	-1
92	0.17	75.1072	0	-1	-1	-1	-1	-1	-1
