0	17.212	0	8.5771	1.11	6.86292	6.94811	0.83	13.2345	3.71652	0.55	46.3809	0
1	0.55	0	4.73169	0.28	228.632	0	-1	-1	-1	-1	-1	-1
2	0.55	16.6048	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.55	0	7.24667	0.28	45.7705	0	-1	-1	-1	-1	-1	-1
4	0.55	18.7993	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.55	0	5.64305	0.28	8.21423	0	-1	-1	-1	-1	-1	-1
6	0.28	131.989	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.28	39.6175	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.28	51.3031	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.28	45.1482	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.28	31.2986	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.28	13.4534	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.28	2.49652	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.28	66.4918	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.28	22.2645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.28	16.4338	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.55	58.1918	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.55	28.9062	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.55	0	6.05206	0.28	76.256	0	-1	-1	-1	-1	-1	-1
19	0.55	17.6935	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.55	0	4.37509	0.28	2.23517	0	-1	-1	-1	-1	-1	-1
21	0.55	7.73472	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.55	0	4.99184	0.28	61.7188	0	-1	-1	-1	-1	-1	-1
23	0.55	73.9717	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.55	0	3.11347	0.28	27.2335	0	-1	-1	-1	-1	-1	-1
25	0.55	31.4043	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.55	0	9.96023	0.28	0	0	-1	-1	-1	-1	-1	-1
27	0.55	42.4461	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.55	0	8.91634	0.28	67.3978	0	-1	-1	-1	-1	-1	-1
29	0.28	103.355	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.28	237.145	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.55	144.862	11.942	0.28	194.046	0	-1	-1	-1	-1	-1	-1
32	0.55	0	11.5655	0.28	421.291	0	-1	-1	-1	-1	-1	-1
