0	15.293	0	10.5531	1.39	0	2.32647	1.47	0	2.17206	1.39	0.113129	1.8694	1.1	0.165514	6.02161	1.03	4.61435	0.322005	0.95	7.43115	0.586664	0.88	0.432793	0.266277	0.81	3.68651	0.322012	0.88	4.05533	0.984135	0.81	7.95229	1.60677	0.73	26.9025	0
1	0.73	0	1.1158	0.37	4.93554	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.73	0	1.09041	0.66	5.1445	0.230871	0.73	0	0.230862	1.1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	1.1	0	0.555423	0.66	0.168807	0.673582	0.37	5.65917	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.37	9.86292	0.574898	0.29	69.9305	0.511661	0.22	11.9482	1.54758	0.15	44.7314	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.37	0	1.51717	0.29	8.42258	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	1.1	0	1.21373	0.66	2.21447	0.366739	0.73	0.11314	0.462271	1.03	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1.03	0	0.72123	0.59	0.106308	0.331075	0.44	0	0.161232	0.37	2.30493	0.299988	0.29	3.2179	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.29	0	1.45276	0.22	7.99474	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.29	16.3153	1.31131	0.37	16.7012	1.48017	0.29	168.214	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
