0	12.807	0	9.30766	0.73	77.2785	0	-1	-1	-1
1	0.73	6.36954	1.23911	0.49	1.21918	0	-1	-1	-1
2	0.49	8.90872	0	-1	-1	-1	-1	-1	-1
3	0.49	25.7387	0	-1	-1	-1	-1	-1	-1
4	0.49	10.8845	1.76816	1.95	1.24455	0	-1	-1	-1
5	0.49	0	4.0786	0.24	0	0	-1	-1	-1
6	0.24	107.915	0	-1	-1	-1	-1	-1	-1
7	0.24	8.07818	0	-1	-1	-1	-1	-1	-1
8	0.24	55.4263	0	-1	-1	-1	-1	-1	-1
9	0.24	65.5602	0	-1	-1	-1	-1	-1	-1
10	0.24	24.919	0	-1	-1	-1	-1	-1	-1
11	0.24	66.8004	0	-1	-1	-1	-1	-1	-1
12	0.24	4.58641	0	-1	-1	-1	-1	-1	-1
13	0.24	31.0033	0	-1	-1	-1	-1	-1	-1
14	0.24	51.967	0	-1	-1	-1	-1	-1	-1
15	0.24	2.24864	0	-1	-1	-1	-1	-1	-1
16	0.24	162.657	0	-1	-1	-1	-1	-1	-1
17	0.24	98.5908	0	-1	-1	-1	-1	-1	-1
18	0.24	71.5082	0	-1	-1	-1	-1	-1	-1
19	0.24	17.9268	0	-1	-1	-1	-1	-1	-1
20	0.24	8.97921	0	-1	-1	-1	-1	-1	-1
21	0.24	234.926	0	-1	-1	-1	-1	-1	-1
22	0.24	10.7811	0	-1	-1	-1	-1	-1	-1
23	0.24	139.509	0	-1	-1	-1	-1	-1	-1
24	0.24	14.8995	0	-1	-1	-1	-1	-1	-1
25	0.24	3.74946	0	-1	-1	-1	-1	-1	-1
26	0.24	63.7541	0	-1	-1	-1	-1	-1	-1
27	0.24	2.10098	0	-1	-1	-1	-1	-1	-1
28	0.24	14.6028	0	-1	-1	-1	-1	-1	-1
29	0.24	8.74831	0	-1	-1	-1	-1	-1	-1
30	0.24	19.1765	0	-1	-1	-1	-1	-1	-1
31	0.24	108.045	0	-1	-1	-1	-1	-1	-1
32	0.24	64.4674	0	-1	-1	-1	-1	-1	-1
33	0.24	4.12488	0	-1	-1	-1	-1	-1	-1
34	0.24	5.51501	0	-1	-1	-1	-1	-1	-1
35	0.24	11.7975	0	-1	-1	-1	-1	-1	-1
36	0.24	15.957	0	-1	-1	-1	-1	-1	-1
37	0.24	4.82731	0	-1	-1	-1	-1	-1	-1
38	0.24	32.8214	0	-1	-1	-1	-1	-1	-1
39	0.24	30.3416	0	-1	-1	-1	-1	-1	-1
40	0.24	22.3762	0	-1	-1	-1	-1	-1	-1
41	0.24	20.6342	0	-1	-1	-1	-1	-1	-1
42	0.49	0	4.25326	0.24	26.5869	0	-1	-1	-1
43	0.49	0	2.92515	0.24	3.40119	0	-1	-1	-1
44	0.24	65.5685	0	-1	-1	-1	-1	-1	-1
45	0.24	71.8553	0	-1	-1	-1	-1	-1	-1
46	0.24	90.5119	0	-1	-1	-1	-1	-1	-1
47	0.24	27.6072	0	-1	-1	-1	-1	-1	-1
48	0.24	2.75753	0	-1	-1	-1	-1	-1	-1
49	0.24	3.02676	0	-1	-1	-1	-1	-1	-1
50	0.24	6.1993	0	-1	-1	-1	-1	-1	-1
51	0.24	62.8731	0	-1	-1	-1	-1	-1	-1
52	0.24	3.18486	0	-1	-1	-1	-1	-1	-1
53	0.24	48.0349	0	-1	-1	-1	-1	-1	-1
54	0.24	5.24844	0	-1	-1	-1	-1	-1	-1
55	0.24	29.0892	0	-1	-1	-1	-1	-1	-1
56	0.24	30.1495	0	-1	-1	-1	-1	-1	-1
57	0.24	3.66538	0	-1	-1	-1	-1	-1	-1
58	0.24	32.9393	0	-1	-1	-1	-1	-1	-1
59	0.24	41.6624	0	-1	-1	-1	-1	-1	-1
60	0.24	3.25186	0	-1	-1	-1	-1	-1	-1
61	0.24	178.923	0	-1	-1	-1	-1	-1	-1
62	0.24	17.3103	0	-1	-1	-1	-1	-1	-1
63	0.24	15.9389	0	-1	-1	-1	-1	-1	-1
64	0.24	33.591	0	-1	-1	-1	-1	-1	-1
65	0.24	44.6476	0	-1	-1	-1	-1	-1	-1
66	0.24	150.648	0	-1	-1	-1	-1	-1	-1
67	0.24	44.591	0	-1	-1	-1	-1	-1	-1
68	0.24	23.5242	0	-1	-1	-1	-1	-1	-1
69	0.24	249.956	0	-1	-1	-1	-1	-1	-1
70	0.73	0	4.91732	0.49	129.339	0.547084	0.24	55.0956	0
71	0.24	30.1909	0	-1	-1	-1	-1	-1	-1
72	0.24	35.191	0	-1	-1	-1	-1	-1	-1
73	0.24	10.6629	0	-1	-1	-1	-1	-1	-1
74	0.24	147.502	0	-1	-1	-1	-1	-1	-1
75	0.24	102.426	0	-1	-1	-1	-1	-1	-1
76	0.24	28.4707	0	-1	-1	-1	-1	-1	-1
77	0.24	10.3269	0	-1	-1	-1	-1	-1	-1
78	0.24	92.5552	0	-1	-1	-1	-1	-1	-1
79	0.24	48.7739	0	-1	-1	-1	-1	-1	-1
80	0.24	5.58282	0	-1	-1	-1	-1	-1	-1
