0	9.617	0	6.17064	0.49	95.1176	0
1	0.49	0	6.25348	0.24	0	0
2	0.24	9.73052	0	-1	-1	-1
3	0.24	248.671	0	-1	-1	-1
4	0.24	115.236	0	-1	-1	-1
5	0.24	55.6599	0	-1	-1	-1
6	0.24	91.433	0	-1	-1	-1
7	0.24	64.727	0	-1	-1	-1
8	0.24	394.2	0	-1	-1	-1
9	0.24	170.612	0	-1	-1	-1
10	0.24	124.111	0	-1	-1	-1
11	0.24	951.568	0	-1	-1	-1
12	0.24	64.6926	0	-1	-1	-1
13	0.24	209.139	0	-1	-1	-1
14	0.24	19.5044	0	-1	-1	-1
15	0.24	20.8581	0	-1	-1	-1
16	0.24	60.5845	0	-1	-1	-1
17	0.24	55.5159	0	-1	-1	-1
18	0.49	0	8.78215	0.24	29.6452	0
19	0.24	4.17049	0	-1	-1	-1
20	0.24	202.189	0	-1	-1	-1
21	0.24	5.71413	0	-1	-1	-1
22	0.24	37.9027	0	-1	-1	-1
23	0.24	357.102	0	-1	-1	-1
24	0.24	54.6354	0	-1	-1	-1
25	0.24	72.7812	0	-1	-1	-1
26	0.24	31.4041	0	-1	-1	-1
27	0.24	9.46522	0	-1	-1	-1
28	0.24	112.016	0	-1	-1	-1
29	0.24	1421.1	0	-1	-1	-1
30	0.24	56.2166	0	-1	-1	-1
31	0.24	22.695	0	-1	-1	-1
32	0.24	6.82704	0	-1	-1	-1
33	0.24	269.285	0	-1	-1	-1
34	0.24	80.1046	0	-1	-1	-1
35	0.24	127.661	0	-1	-1	-1
36	0.24	17.2203	0	-1	-1	-1
37	0.24	9.53293	0	-1	-1	-1
38	0.24	74.0142	0	-1	-1	-1
39	0.24	19.9471	0	-1	-1	-1
40	0.24	3.95176	0	-1	-1	-1
41	0.24	3.35767	0	-1	-1	-1
42	0.24	4.03549	0	-1	-1	-1
43	0.24	29.2794	0	-1	-1	-1
44	0.24	38.4783	0	-1	-1	-1
45	0.24	11.6912	0	-1	-1	-1
46	0.24	9.41656	0	-1	-1	-1
47	0.24	27.5781	0	-1	-1	-1
48	0.24	39.0021	0	-1	-1	-1
49	0.24	30.9327	0	-1	-1	-1
50	0.24	224.889	0	-1	-1	-1
51	0.24	34.8275	0	-1	-1	-1
52	0.24	167.213	0	-1	-1	-1
53	0.24	106.53	0	-1	-1	-1
54	0.24	16.5471	0	-1	-1	-1
55	0.24	8.21079	0	-1	-1	-1
56	0.24	7.40744	0	-1	-1	-1
57	0.24	13.8081	0	-1	-1	-1
58	0.24	857.626	0	-1	-1	-1
59	0.24	21.5386	0	-1	-1	-1
60	0.24	3.49914	0	-1	-1	-1
61	0.24	80.6508	0	-1	-1	-1
62	0.24	83.6739	0	-1	-1	-1
63	0.24	70.6858	0	-1	-1	-1
64	0.24	8.75598	0	-1	-1	-1
65	0.24	361.078	0	-1	-1	-1
66	0.24	140.629	0	-1	-1	-1
67	0.24	81.259	0	-1	-1	-1
68	0.24	8.06946	0	-1	-1	-1
69	0.24	311.58	0	-1	-1	-1
70	0.24	225.202	0	-1	-1	-1
71	0.24	270.925	0	-1	-1	-1
72	0.24	82.4718	0	-1	-1	-1
73	0.24	23.8813	0	-1	-1	-1
74	0.24	580.633	0	-1	-1	-1
75	0.24	35.3927	0	-1	-1	-1
76	0.24	39.8133	0	-1	-1	-1
77	0.24	130.219	0	-1	-1	-1
78	0.24	166.786	0	-1	-1	-1
79	0.24	509.799	0	-1	-1	-1
80	0.24	35.0023	0	-1	-1	-1
81	0.24	51.2639	0	-1	-1	-1
82	0.24	5.73738	0	-1	-1	-1
83	0.24	77.4063	0	-1	-1	-1
84	0.24	179.522	0	-1	-1	-1
85	0.24	108.84	0	-1	-1	-1
86	0.24	22.115	0	-1	-1	-1
87	0.24	14.8938	0	-1	-1	-1
88	0.24	132.804	0	-1	-1	-1
89	0.24	56.1309	0	-1	-1	-1
90	0.24	295.186	0	-1	-1	-1
91	0.24	5.33333	0	-1	-1	-1
92	0.24	4.01757	0	-1	-1	-1
93	0.24	64.9634	0	-1	-1	-1
94	0.24	50.5889	0	-1	-1	-1
95	0.24	32.2275	0	-1	-1	-1
96	0.24	84.0536	0	-1	-1	-1
97	0.24	216.175	0	-1	-1	-1
98	0.24	5.32924	0	-1	-1	-1
99	0.24	316.46	0	-1	-1	-1
100	0.24	13.6386	0	-1	-1	-1
101	0.24	18.3526	0	-1	-1	-1
102	0.24	11.2716	0	-1	-1	-1
103	0.24	5.69403	0	-1	-1	-1
104	0.24	56.3831	0	-1	-1	-1
105	0.24	88.1648	0	-1	-1	-1
106	0.24	269.588	0	-1	-1	-1
107	0.24	34.7295	0	-1	-1	-1
108	0.24	102.456	0	-1	-1	-1
109	0.24	30.1014	0	-1	-1	-1
110	0.24	4.72324	0	-1	-1	-1
111	0.24	15.1436	0	-1	-1	-1
112	0.24	43.4781	0	-1	-1	-1
113	0.24	6.01756	0	-1	-1	-1
114	0.24	35.0441	0	-1	-1	-1
115	0.24	8.26595	0	-1	-1	-1
116	0.24	9.70798	0	-1	-1	-1
