0	3.82	0	20.1726	1.49	5.74227	3.45482	1.16	37.2721	2.96975	0.66	52.064	0
1	0.66	31.789	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.66	7.92994	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.66	11.1588	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.66	57.0654	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.66	50.7577	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.66	88.7071	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.66	635.475	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.66	400.377	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.66	106.279	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.66	9.45112	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.66	267.508	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.66	54.3037	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.66	22.5453	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.66	63.5392	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.66	95.3694	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.66	261.829	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.66	1.34019	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.66	45.1452	8.21623	0.5	105.91	0	-1	-1	-1	-1	-1	-1
19	0.66	0	15.5171	0.5	49.4775	0	-1	-1	-1	-1	-1	-1
20	0.66	0	14.9355	0.5	24.8981	0	-1	-1	-1	-1	-1	-1
21	0.66	0	7.15247	0.5	0	0	-1	-1	-1	-1	-1	-1
22	0.5	93.3207	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.5	115.481	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.5	72.3862	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.5	469.827	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.5	45.7919	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.5	37.9062	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.5	3.5032	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.5	164.519	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.5	217.852	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.5	14.2519	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.5	49.0212	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.5	51.9861	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.5	167.485	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.5	548.879	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.5	357.574	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.5	56.0021	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.5	88.7571	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.5	86.6269	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.5	174.665	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.5	44.748	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.5	59.365	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.5	258.829	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.66	0	14.9086	0.5	42.5966	0	-1	-1	-1	-1	-1	-1
