0	0	77.326	2.69304	-28.439	-5.656	-0.137	-29.52	-63.59	4.25	-1	2	40	1
1	77.326	16.7038	0.960085	-29.52	-63.59	4.25	-35.69	-76.62	3.03	0	2	27	2
2	94.0298	4.88116	0.9	-35.69	-76.62	3.03	-35.41	-79.3	7.1	1	2	16	3
3	98.9109	23.1966	0.864561	-35.41	-79.3	7.1	-32.6	-91.69	8.75	2	2	11	4
4	122.107	68.2709	0.69754	-32.6	-91.69	8.75	-40.15	-144.26	-3.9	3	2	8	5
5	190.378	627.413	0.62251	-40.15	-144.26	-3.9	-65.7	-599.51	-8.66	4	2	7	6
6	817.792	170.051	0.446104	-65.7	-599.51	-8.66	-94.64	-739.42	-14.38	5	0	-1	-1
7	817.792	220.423	0.318956	-65.7	-599.51	-8.66	-15.76	-672.7	104.58	5	0	-1	-1
8	190.378	39.3908	0.398179	-40.15	-144.26	-3.9	-64.66	-129.02	10.05	4	2	10	9
9	229.769	386.454	0.3	-64.66	-129.02	10.05	-336.29	-15.16	161.85	8	0	-1	-1
10	229.769	55.2241	0.313189	-64.66	-129.02	10.05	-50.22	-87.47	20.45	8	0	-1	-1
11	122.107	29.2255	0.47305	-32.6	-91.69	8.75	-14.13	-86.82	14.64	3	2	13	12
12	151.333	232.028	0.3	-14.13	-86.82	14.64	105.56	26.03	138.03	11	0	-1	-1
13	151.333	36.474	0.3	-14.13	-86.82	14.64	-10.81	-55.98	15.08	11	2	15	14
14	187.807	158.981	0.3	-10.81	-55.98	15.08	90.85	-60.6	-18.63	13	0	-1	-1
15	187.807	178.323	0.3	-10.81	-55.98	15.08	28.09	97.34	-5.72	13	0	-1	-1
16	98.9109	491.963	0.303517	-35.41	-79.3	7.1	-364.65	-294.72	24.87	2	2	18	17
17	590.874	76.3241	0.3	-364.65	-294.72	24.87	-348.56	-339.07	-15.08	16	0	-1	-1
18	590.874	42.5073	0.3	-364.65	-294.72	24.87	-384.17	-319.26	32.41	16	2	26	19
19	633.381	13.2611	0.3	-384.17	-319.26	32.41	-390.26	-330.17	35.87	18	2	21	20
20	646.642	94.6209	0.3	-390.26	-330.17	35.87	-387.83	-404.63	42.54	19	0	-1	-1
21	646.642	71.6959	0.3	-390.26	-330.17	35.87	-431.13	-374.81	34.57	19	2	25	22
22	718.338	88.5435	0.3	-431.13	-374.81	34.57	-440.93	-448.75	7.97	21	2	24	23
23	806.881	3.91257	0.3	-440.93	-448.75	7.97	-437.04	-448.34	8.06	22	0	-1	-1
24	806.881	164.429	0.3	-440.93	-448.75	7.97	-541.09	-417.79	-29.72	22	0	-1	-1
25	718.338	60.4877	0.3	-431.13	-374.81	34.57	-474.4	-365.04	63.16	21	0	-1	-1
26	633.381	67.0862	0.3	-384.17	-319.26	32.41	-425.07	-297.21	26.95	18	0	-1	-1
27	94.0298	4.93449	0.75	-35.69	-76.62	3.03	-40.51	-75.7	3.55	1	2	39	28
28	98.9643	74.6873	0.3	-40.51	-75.7	3.55	-70.75	-20.45	9.27	27	2	38	29
29	173.652	1.26566	0.3	-70.75	-20.45	9.27	-70.38	-20.42	8.06	28	2	31	30
30	174.917	334.406	0.3	-70.38	-20.42	8.06	-222.86	197.44	-10.4	29	0	-1	-1
31	174.917	30.9681	0.3	-70.38	-20.42	8.06	-58.47	2.47	3.47	29	2	35	32
32	205.885	8.17987	0.3	-58.47	2.47	3.47	-56.21	6.94	-1.99	31	2	34	33
33	214.065	17.4333	0.3	-56.21	6.94	-1.99	-51.55	11.22	-4.85	32	0	-1	-1
34	214.065	15.2711	0.3	-56.21	6.94	-1.99	-46.44	17.19	-6.41	32	0	-1	-1
35	205.885	71.8081	0.3	-58.47	2.47	3.47	-48.74	54.34	-14.56	31	2	37	36
36	277.693	32.7857	0.3	-48.74	54.34	-14.56	-37.9	80.54	-14.38	35	0	-1	-1
37	277.693	131.585	0.3	-48.74	54.34	-14.56	-26.82	164.12	-8.75	35	0	-1	-1
38	173.652	116.868	0.3	-70.75	-20.45	9.27	-140.28	-6.05	1.91	28	0	-1	-1
39	98.9643	139.903	0.3	-40.51	-75.7	3.55	-118.49	-30.48	-21.23	27	0	-1	-1
40	77.326	13.9063	0.436595	-29.52	-63.59	4.25	-18.75	-61.85	-0.09	0	2	42	41
41	91.2322	90.4214	0.3	-18.75	-61.85	-0.09	42.06	-28.59	-15.51	40	0	-1	-1
42	91.2322	10.6467	0.3	-18.75	-61.85	-0.09	-13.5	-54.36	-0.87	40	0	-1	-1
