0	16.042	0	8.949	0.83	48.5618	7.26372	0.56	39.9841	0
1	0.56	14.0393	0	-1	-1	-1	-1	-1	-1
2	0.56	55.5949	0	-1	-1	-1	-1	-1	-1
3	0.56	95.858	0	-1	-1	-1	-1	-1	-1
4	0.56	15.5228	0	-1	-1	-1	-1	-1	-1
5	0.56	47.1691	0	-1	-1	-1	-1	-1	-1
6	0.56	50.5026	0	-1	-1	-1	-1	-1	-1
7	0.56	23.4308	0	-1	-1	-1	-1	-1	-1
8	0.56	37.3203	0	-1	-1	-1	-1	-1	-1
9	0.56	55.4976	4.09471	0.28	56.656	2.67605	0.56	53.0042	0
10	0.56	0	4.24124	0.28	13.2923	0	-1	-1	-1
11	0.28	151.015	0	-1	-1	-1	-1	-1	-1
12	0.28	2.36579	0	-1	-1	-1	-1	-1	-1
13	0.56	0	1.9761	0.28	12.5971	0	-1	-1	-1
14	0.56	0	4.45718	0.28	133.258	0	-1	-1	-1
15	0.28	265.208	0	-1	-1	-1	-1	-1	-1
16	0.28	59.4019	0	-1	-1	-1	-1	-1	-1
17	0.56	0	8.10751	0.28	70.3158	0	-1	-1	-1
18	0.56	0	6.02005	0.28	32.9557	0	-1	-1	-1
19	0.56	0	6.34566	0.28	42.9032	0	-1	-1	-1
20	0.56	0	6.57092	0.28	5.373	0	-1	-1	-1
21	0.56	0	6.49788	0.28	161.072	0	-1	-1	-1
22	0.56	0	5.92657	0.28	6.96056	0	-1	-1	-1
