0	0	74.6848	1.7354	0.226	1.312	0.832	2.59	-65.89	-0.76	-1	2	72	1
1	74.6848	12.4441	0.62	2.59	-65.89	-0.76	2	-77.46	0	0	2	67	2
2	87.1288	11.3294	0.507078	2	-77.46	0	7.3	-86.33	-1.14	1	2	66	3
3	98.4582	1.7737	0.41	7.3	-86.33	-1.14	8.18	-87.87	-1.14	2	2	47	4
4	100.232	19.0921	0.41	8.18	-87.87	-1.14	11.32	-105.45	-0.76	3	2	46	5
5	119.324	24.7121	0.41	11.32	-105.45	-0.76	9	-127.43	0	4	2	17	6
6	144.036	46.9113	0.41	9	-127.43	0	4.74	-169.99	0.76	5	2	16	7
7	190.947	137.102	0.229216	4.74	-169.99	0.76	1.73	-297.44	-0.38	6	2	9	8
8	328.049	260.003	0.21	1.73	-297.44	-0.38	-10.05	-541.08	-1.14	7	0	-1	-1
9	328.049	14.9962	0.21	1.73	-297.44	-0.38	12.26	-306.03	-2.65	7	2	15	10
10	343.046	16.147	0.21	12.26	-306.03	-2.65	21.75	-318.45	-2.65	9	2	12	11
11	359.193	180.984	0.21	21.75	-318.45	-2.65	179.48	-294.24	-17.04	10	0	-1	-1
12	359.193	13.4641	0.21	21.75	-318.45	-2.65	30.8	-327.3	-4.17	10	2	14	13
13	372.657	303.426	0.21	30.8	-327.3	-4.17	221.79	-530.72	-29.16	12	0	-1	-1
14	372.657	48.668	0.21	30.8	-327.3	-4.17	72.95	-329.44	-12.88	12	0	-1	-1
15	343.046	66.5847	0.21	12.26	-306.03	-2.65	-20.49	-313.44	1.14	9	0	-1	-1
16	190.947	136.822	0.228988	4.74	-169.99	0.76	-80.93	-96.42	0	6	0	-1	-1
17	144.036	105.064	0.212205	9	-127.43	0	7.62	-53.92	-8.33	5	2	37	18
18	249.1	2.58434	0.21	7.62	-53.92	-8.33	8.5	-51.52	-7.95	17	2	20	19
19	251.685	283.516	0.21	8.5	-51.52	-7.95	202.73	-111.02	-17.04	18	0	-1	-1
20	251.685	69.1265	0.21	8.5	-51.52	-7.95	18.7	9.94	-6.82	18	2	32	21
21	320.811	44.4785	0.21	18.7	9.94	-6.82	30.84	48.35	-7.95	20	2	23	22
22	365.29	131.41	0.21	30.84	48.35	-7.95	36.69	160.49	-0.76	21	0	-1	-1
23	365.29	106.053	0.21	30.84	48.35	-7.95	36.17	143.39	-8.33	21	2	27	24
24	471.342	6.37017	0.21	36.17	143.39	-8.33	40.38	147.94	-9.09	23	2	26	25
25	477.712	256.622	0.21	40.38	147.94	-9.09	77.85	380.68	0.38	24	0	-1	-1
