0	0	101.288	0.768016	-0.16923	-0.24539	0	-91.09	-37.67	5.5	-1	2	18	1
1	101.288	6.25348	0.365	-91.09	-37.67	5.5	-90.81	-39.41	11.5	0	2	15	2
2	107.542	9.73052	0.24	-90.81	-39.41	11.5	-82.88	-34.77	9.5	1	2	8	3
3	117.272	248.671	0.24	-82.88	-34.77	9.5	139.19	50.6	19	2	2	5	4
4	365.943	115.236	0.24	139.19	50.6	19	46.75	53.54	-2.5	3	0	-1	-1
5	365.943	55.6599	0.24	139.19	50.6	19	178.09	23.2	24	3	2	7	6
6	421.603	91.433	0.24	178.09	23.2	24	188.82	-49.93	36.5	5	0	-1	-1
7	421.603	64.727	0.24	178.09	23.2	24	228.82	28.83	45.5	5	0	-1	-1
8	117.272	394.2	0.24	-82.88	-34.77	9.5	-409.09	94.63	54	2	2	10	9
9	511.472	170.612	0.24	-409.09	94.63	54	-540.79	78.48	28.5	8	0	-1	-1
10	511.472	124.111	0.24	-409.09	94.63	54	-519.69	71.64	76.5	8	2	12	11
11	635.583	951.568	0.24	-519.69	71.64	76.5	71.87	393.04	66	10	0	-1	-1
12	635.583	64.6926	0.24	-519.69	71.64	76.5	-581.52	59.65	86	10	2	14	13
13	700.276	209.139	0.24	-581.52	59.65	86	-613.23	43.51	156	12	0	-1	-1
14	700.276	19.5044	0.24	-581.52	59.65	86	-590.3	52.56	88	12	0	-1	-1
15	107.542	20.8581	0.24	-90.81	-39.41	11.5	-71.05	-34.28	11	1	2	17	16
16	128.4	60.5845	0.24	-71.05	-34.28	11	-17.27	-8.1	7.5	15	0	-1	-1
17	128.4	55.5159	0.24	-71.05	-34.28	11	-32.03	-38.92	-7.5	15	0	-1	-1
18	101.288	38.4274	0.268567	-91.09	-37.67	5.5	-128.17	-45.99	9.5	0	2	46	19
19	139.716	4.17049	0.24	-128.17	-45.99	9.5	-126.46	-42.32	10.5	18	2	21	20
20	143.886	202.189	0.24	-126.46	-42.32	10.5	36.34	-57.73	-8.5	19	0	-1	-1
21	143.886	5.71413	0.24	-126.46	-42.32	10.5	-125.48	-44.03	13.5	19	2	33	22
22	149.6	37.9027	0.24	-125.48	-44.03	13.5	-109.26	-23.24	28.5	21	2	28	23
23	187.503	357.102	0.24	-109.26	-23.24	28.5	192.68	41.34	88	22	2	25	24
24	544.605	54.6354	0.24	192.68	41.34	88	243.53	59.44	85.5	23	0	-1	-1
25	544.605	72.7812	0.24	192.68	41.34	88	263.04	56.26	92	23	2	27	26
26	617.386	31.4041	0.24	263.04	56.26	92	290.23	57.73	99.5	25	0	-1	-1
27	617.386	9.46522	0.24	263.04	56.26	92	270.6	50.88	93.5	25	0	-1	-1
28	187.503	112.016	0.24	-109.26	-23.24	28.5	-80.36	35.47	71.5	22	2	30	29
29	299.519	1421.1	0.24	-80.36	35.47	71.5	217.07	200.33	570.5	28	0	-1	-1
30	299.519	56.2166	0.24	-80.36	35.47	71.5	-84.63	76.07	87.5	28	2	32	31
31	355.736	22.695	0.24	-84.63	76.07	87.5	-98.53	79.5	99	30	0	-1	-1
32	355.736	6.82704	0.24	-84.63	76.07	87.5	-80.49	79.74	91.5	30	0	-1	-1
33	149.6	269.285	0.24	-125.48	-44.03	13.5	93.9	-159.24	38	21	2	43	34
34	418.885	80.1046	0.24	93.9	-159.24	38	168.04	-145.29	36.5	33	2	38	35
35	498.99	127.661	0.24	168.04	-145.29	36.5	265.6	-74.6	11	34	2	37	36
36	626.65	17.2203	0.24	265.6	-74.6	11	275.84	-62.13	5.5	35	0	-1	-1
37	626.65	9.53293	0.24	265.6	-74.6	11	274.14	-70.69	10.5	35	0	-1	-1
38	498.99	74.0142	0.24	168.04	-145.29	36.5	211.58	-102.73	39.5	34	2	42	39
39	573.004	19.9471	0.24	211.58	-102.73	39.5	216.58	-90.26	44.5	38	2	41	40
40	592.951	3.95176	0.24	216.58	-90.26	44.5	216.58	-86.34	44	39	0	-1	-1
41	592.951	3.35767	0.24	216.58	-90.26	44.5	219.26	-88.3	44	39	0	-1	-1
42	573.004	4.03549	0.24	211.58	-102.73	39.5	214.14	-101.02	39.5	38	0	-1	-1
43	418.885	29.2794	0.24	93.9	-159.24	38	75.85	-179.54	41	33	2	45	44
44	448.164	38.4783	0.24	75.85	-179.54	41	66.1	-202.04	25	43	0	-1	-1
45	448.164	11.6912	0.24	75.85	-179.54	41	78.05	-181.25	48	43	0	-1	-1
46	139.716	9.41656	0.24	-128.17	-45.99	9.5	-137.43	-47.7	9.5	18	2	98	47
47	149.132	27.5781	0.24	-137.43	-47.7	9.5	-163.41	-54.06	13.5	46	2	87	48
48	176.71	39.0021	0.24	-163.41	-54.06	13.5	-201.7	-60.42	14	47	2	84	49
49	215.712	30.9327	0.24	-201.7	-60.42	14	-231.7	-67.02	17.5	48	2	73	50
50	246.645	224.889	0.24	-231.7	-67.02	17.5	-449.13	-116.19	41	49	2	70	51
51	471.534	34.8275	0.24	-449.13	-116.19	41	-482.06	-123.77	49	50	2	59	52
52	506.362	167.213	0.24	-482.06	-123.77	49	-638.15	-163.15	86.5	51	2	54	53
53	673.575	106.53	0.24	-638.15	-163.15	86.5	-701.2	-180.76	152	52	0	-1	-1
54	673.575	16.5471	0.24	-638.15	-163.15	86.5	-646.81	-162.42	100	52	2	58	55
55	690.122	8.21079	0.24	-646.81	-162.42	100	-648.76	-158.5	104	54	2	57	56
56	698.333	7.40744	0.24	-648.76	-158.5	104	-651.2	-160.21	110	55	0	-1	-1
57	698.333	13.8081	0.24	-648.76	-158.5	104	-649.73	-149.94	102.5	55	0	-1	-1
58	690.122	857.626	0.24	-646.81	-162.42	100	-1136.8	-302.33	324	54	0	-1	-1
59	506.362	21.5386	0.24	-482.06	-123.77	49	-486.44	-119.06	61	51	2	61	60
60	527.9	3.49914	0.24	-486.44	-119.06	61	-484.98	-115.88	61	59	0	-1	-1
61	527.9	80.6508	0.24	-486.44	-119.06	61	-555.39	-138.93	82	59	2	69	62
62	608.551	83.6739	0.24	-555.39	-138.93	82	-601.98	-129.63	90.5	61	2	64	63
63	692.225	70.6858	0.24	-601.98	-129.63	90.5	-575.88	-131.1	147.5	62	0	-1	-1
64	692.225	8.75598	0.24	-601.98	-129.63	90.5	-597.95	-122.78	94	62	2	66	65
65	700.981	361.078	0.24	-597.95	-122.78	94	-425.64	-84.13	323	64	0	-1	-1
66	700.981	140.629	0.24	-597.95	-122.78	94	-523.44	-57.72	85.5	64	2	68	67
67	841.61	81.259	0.24	-523.44	-57.72	85.5	-509.66	-100.03	61	66	0	-1	-1
68	841.61	8.06946	0.24	-523.44	-57.72	85.5	-517.47	-53.56	83	66	0	-1	-1
69	608.551	311.58	0.24	-555.39	-138.93	82	-577.71	128.91	78.5	61	0	-1	-1
70	471.534	225.202	0.24	-449.13	-116.19	41	-516.69	73.68	49.5	50	2	72	71
71	696.736	270.925	0.24	-516.69	73.68	49.5	-518.52	203.32	-8	70	0	-1	-1
72	696.736	82.4718	0.24	-516.69	73.68	49.5	-554.98	138.01	52.5	70	0	-1	-1
73	246.645	23.8813	0.24	-231.7	-67.02	17.5	-209.87	-62.86	22.5	49	2	79	74
74	270.526	580.633	0.24	-209.87	-62.86	22.5	-1.95	368.62	59	73	2	78	75
75	851.16	35.3927	0.24	-1.95	368.62	59	-14.51	400.9	59.5	74	2	77	76
76	886.553	39.8133	0.24	-14.51	400.9	59.5	-36.22	432.46	58.5	75	0	-1	-1
77	886.553	130.219	0.24	-14.51	400.9	59.5	34.27	514.16	66	75	0	-1	-1
78	851.16	166.786	0.24	-1.95	368.62	59	-104.63	457.16	53	74	0	-1	-1
79	270.526	509.799	0.24	-209.87	-62.86	22.5	234.75	55.52	55.5	73	2	81	80
80	780.325	35.0023	0.24	234.75	55.52	55.5	262.8	75.58	57	79	0	-1	-1
81	780.325	51.2639	0.24	234.75	55.52	55.5	283.89	55.52	55	79	2	83	82
82	831.589	5.73738	0.24	283.89	55.52	55	288.28	51.86	54.5	81	0	-1	-1
83	831.589	77.4063	0.24	283.89	55.52	55	337.67	22.75	58	81	0	-1	-1
84	215.712	179.522	0.24	-201.7	-60.42	14	-40.36	-1.22	24.5	48	2	86	85
85	395.234	108.84	0.24	-40.36	-1.22	24.5	49.51	26.66	11	84	0	-1	-1
86	395.234	22.115	0.24	-40.36	-1.22	24.5	-20.24	-7.83	26	84	0	-1	-1
87	176.71	14.8938	0.24	-163.41	-54.06	13.5	-169.51	-67.02	13	47	2	89	88
88	191.604	132.804	0.24	-169.51	-67.02	13	-105.48	5.63	-12	87	0	-1	-1
89	191.604	56.1309	0.24	-169.51	-67.02	13	-202.55	-109.83	7	87	2	97	90
90	247.735	295.186	0.24	-202.55	-109.83	7	-494.25	-112.27	-5.5	89	2	94	91
