0	17.562	0	9.07767	1.33	18.3257	6.37312	0.67	67.6553	0
1	0.67	0	1.73632	0.33	0	0	-1	-1	-1
2	0.33	30.6299	0	-1	-1	-1	-1	-1	-1
3	0.33	312.584	0	-1	-1	-1	-1	-1	-1
4	0.33	11.0325	0	-1	-1	-1	-1	-1	-1
5	0.33	134.117	0	-1	-1	-1	-1	-1	-1
6	0.33	332.594	0	-1	-1	-1	-1	-1	-1
7	0.33	19.5219	0	-1	-1	-1	-1	-1	-1
8	0.33	4.30031	0	-1	-1	-1	-1	-1	-1
9	0.33	4.45392	0	-1	-1	-1	-1	-1	-1
10	0.33	58.3685	0	-1	-1	-1	-1	-1	-1
11	0.33	7.52899	0	-1	-1	-1	-1	-1	-1
12	0.33	4.44334	0	-1	-1	-1	-1	-1	-1
13	0.33	84.4568	0	-1	-1	-1	-1	-1	-1
14	0.33	27.2215	0	-1	-1	-1	-1	-1	-1
15	0.33	173.758	0	-1	-1	-1	-1	-1	-1
16	0.33	7.07761	0	-1	-1	-1	-1	-1	-1
17	0.33	35.7059	0	-1	-1	-1	-1	-1	-1
18	0.33	6.81792	0	-1	-1	-1	-1	-1	-1
19	0.33	12.3359	0	-1	-1	-1	-1	-1	-1
20	0.33	24.2042	0	-1	-1	-1	-1	-1	-1
21	0.33	10.5625	0	-1	-1	-1	-1	-1	-1
22	0.33	25.496	0	-1	-1	-1	-1	-1	-1
23	0.33	144.694	0	-1	-1	-1	-1	-1	-1
24	0.33	15.7523	0	-1	-1	-1	-1	-1	-1
25	0.33	90.8628	0	-1	-1	-1	-1	-1	-1
26	0.33	237.989	0	-1	-1	-1	-1	-1	-1
27	0.33	389.319	0	-1	-1	-1	-1	-1	-1
28	0.33	259.962	0	-1	-1	-1	-1	-1	-1
29	0.33	117.928	0	-1	-1	-1	-1	-1	-1
30	0.33	6.41989	0	-1	-1	-1	-1	-1	-1
31	0.33	11.7132	0	-1	-1	-1	-1	-1	-1
32	0.33	416.971	0	-1	-1	-1	-1	-1	-1
33	0.33	11.5109	0	-1	-1	-1	-1	-1	-1
34	0.33	5.99248	0	-1	-1	-1	-1	-1	-1
35	0.33	156.123	0	-1	-1	-1	-1	-1	-1
36	0.33	104.184	0	-1	-1	-1	-1	-1	-1
37	0.33	64.0983	0	-1	-1	-1	-1	-1	-1
38	0.67	23.6094	0	-1	-1	-1	-1	-1	-1
39	0.67	0	4.4639	0.33	4.92277	0	-1	-1	-1
40	0.33	18.8009	0	-1	-1	-1	-1	-1	-1
41	0.33	25.9591	0	-1	-1	-1	-1	-1	-1
42	0.33	42.5818	0	-1	-1	-1	-1	-1	-1
43	0.33	9.95038	0	-1	-1	-1	-1	-1	-1
44	0.33	262.033	0	-1	-1	-1	-1	-1	-1
45	0.33	15.6088	0	-1	-1	-1	-1	-1	-1
46	0.33	10.0177	0	-1	-1	-1	-1	-1	-1
47	0.33	130.572	0	-1	-1	-1	-1	-1	-1
48	0.33	90.1507	0	-1	-1	-1	-1	-1	-1
49	0.33	46.1674	0	-1	-1	-1	-1	-1	-1
50	0.33	2.33363	0	-1	-1	-1	-1	-1	-1
51	0.33	7.87867	0	-1	-1	-1	-1	-1	-1
52	0.33	163.509	0	-1	-1	-1	-1	-1	-1
53	0.33	27.1093	0	-1	-1	-1	-1	-1	-1
54	0.33	24.8268	0	-1	-1	-1	-1	-1	-1
55	0.33	132.433	0	-1	-1	-1	-1	-1	-1
56	0.33	79.6967	0	-1	-1	-1	-1	-1	-1
57	0.33	3.17418	0	-1	-1	-1	-1	-1	-1
58	0.33	83.6805	0	-1	-1	-1	-1	-1	-1
59	0.33	2.71118	0	-1	-1	-1	-1	-1	-1
60	0.33	11.2339	0	-1	-1	-1	-1	-1	-1
61	0.33	81.1761	0	-1	-1	-1	-1	-1	-1
62	0.33	124.032	0	-1	-1	-1	-1	-1	-1
63	0.33	222.702	0	-1	-1	-1	-1	-1	-1
64	0.33	81.1387	0	-1	-1	-1	-1	-1	-1
65	0.33	78.4394	0	-1	-1	-1	-1	-1	-1
66	0.33	45.7531	0	-1	-1	-1	-1	-1	-1
67	0.33	4.39224	0	-1	-1	-1	-1	-1	-1
68	0.33	5.04605	0	-1	-1	-1	-1	-1	-1
69	0.33	159.977	0	-1	-1	-1	-1	-1	-1
70	0.33	227.441	0	-1	-1	-1	-1	-1	-1
71	0.33	199.845	0	-1	-1	-1	-1	-1	-1
72	0.33	52.1982	0	-1	-1	-1	-1	-1	-1
73	0.33	275.296	0	-1	-1	-1	-1	-1	-1
74	0.33	45.9397	0	-1	-1	-1	-1	-1	-1
75	0.33	140.68	0	-1	-1	-1	-1	-1	-1
76	0.33	5.3703	0	-1	-1	-1	-1	-1	-1
77	0.33	578.138	0	-1	-1	-1	-1	-1	-1
78	0.33	107.996	0	-1	-1	-1	-1	-1	-1
79	0.33	162.919	0	-1	-1	-1	-1	-1	-1
80	0.33	25.2903	0	-1	-1	-1	-1	-1	-1
81	0.33	71.6371	0	-1	-1	-1	-1	-1	-1
82	0.33	93.2788	0	-1	-1	-1	-1	-1	-1
83	0.33	124.417	0	-1	-1	-1	-1	-1	-1
84	0.33	11.4005	0	-1	-1	-1	-1	-1	-1
85	0.33	19.1743	0	-1	-1	-1	-1	-1	-1
86	0.33	93.8164	0	-1	-1	-1	-1	-1	-1
87	0.33	74.0211	0	-1	-1	-1	-1	-1	-1
88	0.33	14.4305	0	-1	-1	-1	-1	-1	-1
89	0.33	132.229	0	-1	-1	-1	-1	-1	-1
90	0.33	221.253	0	-1	-1	-1	-1	-1	-1
91	0.33	47.6861	0	-1	-1	-1	-1	-1	-1
92	0.33	11.5346	0	-1	-1	-1	-1	-1	-1
93	0.33	46.1573	0	-1	-1	-1	-1	-1	-1
94	0.33	175.741	0	-1	-1	-1	-1	-1	-1
95	0.33	350.762	0	-1	-1	-1	-1	-1	-1
96	0.33	293.475	0	-1	-1	-1	-1	-1	-1
97	0.33	5.80663	0	-1	-1	-1	-1	-1	-1
98	0.33	61.5597	0	-1	-1	-1	-1	-1	-1
99	0.33	17.0913	0	-1	-1	-1	-1	-1	-1
100	0.33	72.0097	0	-1	-1	-1	-1	-1	-1
101	0.33	24.9305	0	-1	-1	-1	-1	-1	-1
102	0.33	90.9741	0	-1	-1	-1	-1	-1	-1
103	0.33	13.0447	0	-1	-1	-1	-1	-1	-1
104	0.33	14.6543	0	-1	-1	-1	-1	-1	-1
105	0.33	18.844	0	-1	-1	-1	-1	-1	-1
106	0.33	19.4699	0	-1	-1	-1	-1	-1	-1
107	0.33	12.3509	0	-1	-1	-1	-1	-1	-1
108	0.33	44.4041	0	-1	-1	-1	-1	-1	-1
109	0.33	42.6117	0	-1	-1	-1	-1	-1	-1
110	0.67	37.0658	0	-1	-1	-1	-1	-1	-1
111	0.67	0	2.71118	0.33	87.8536	0	-1	-1	-1
112	0.33	51.4171	0	-1	-1	-1	-1	-1	-1
113	0.33	57.1095	0	-1	-1	-1	-1	-1	-1
114	0.33	71.3445	0	-1	-1	-1	-1	-1	-1
115	0.33	3.16355	0	-1	-1	-1	-1	-1	-1
116	0.33	102.892	0	-1	-1	-1	-1	-1	-1
117	0.33	104.914	0	-1	-1	-1	-1	-1	-1
118	0.33	447.982	0	-1	-1	-1	-1	-1	-1
119	0.33	172.653	0	-1	-1	-1	-1	-1	-1
120	0.33	43.5238	0	-1	-1	-1	-1	-1	-1
121	0.33	464.185	0	-1	-1	-1	-1	-1	-1
122	0.33	150.977	0	-1	-1	-1	-1	-1	-1
123	0.33	188.403	0	-1	-1	-1	-1	-1	-1
124	0.33	43.9908	0	-1	-1	-1	-1	-1	-1
125	0.33	13.975	0	-1	-1	-1	-1	-1	-1
126	0.33	13.2799	0	-1	-1	-1	-1	-1	-1
127	0.33	15.9701	0	-1	-1	-1	-1	-1	-1
128	0.33	15.0758	0	-1	-1	-1	-1	-1	-1
129	0.33	5.25626	0	-1	-1	-1	-1	-1	-1
130	0.33	16.8188	0	-1	-1	-1	-1	-1	-1
131	0.33	25.0827	0	-1	-1	-1	-1	-1	-1
132	0.67	24.4765	0	-1	-1	-1	-1	-1	-1
133	0.67	0	4.74209	0.33	152.43	0	-1	-1	-1
134	0.67	2.74876	0	-1	-1	-1	-1	-1	-1
135	0.67	0	7.40024	0.33	5.11071	0	-1	-1	-1
136	0.67	42.8887	0	-1	-1	-1	-1	-1	-1
137	0.67	4.6239	0	-1	-1	-1	-1	-1	-1
138	0.67	15.2999	0	-1	-1	-1	-1	-1	-1
