0	15.402	0	8.35001	0.96	4.38082	0.268328	0.84	0.678034	0.169705	0.72	0.579412	0.268328	0.6	9.19323	0.120001	0.72	59.381	0
1	0.72	0	0.196977	0.48	19.558	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.48	2.83927	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.48	65.5801	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.48	105.477	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.48	11.9171	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.48	32.6926	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.48	24.7368	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.48	171.734	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.48	17.3266	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.48	55.3719	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.48	142.226	0.628091	0.24	295.16	0.169699	0.36	0.699394	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.36	0	0.432682	0.12	244.698	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.12	19.1234	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.12	18.1043	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.36	0	0.71616	0.12	12.3954	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.12	20.8695	0.339408	0.36	1.30793	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.36	69.4613	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.36	28.5703	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.36	23.1323	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.36	5.29159	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.36	27.4417	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.36	44.1902	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.12	0	0.990502	0.36	21.1175	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.36	4.80829	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.36	48.3614	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.36	6.71445	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.36	64.9835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.36	72.9793	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
