0	17.274	0	12.7669	0.73	23.9686	3.74386	0.49	59.1256	0
1	0.49	0	3.62968	0.24	14.6367	0	-1	-1	-1
2	0.24	4.23472	0	-1	-1	-1	-1	-1	-1
3	0.24	18.0697	0	-1	-1	-1	-1	-1	-1
4	0.24	14.7677	0	-1	-1	-1	-1	-1	-1
5	0.24	52.5379	0	-1	-1	-1	-1	-1	-1
6	0.24	32.0866	0	-1	-1	-1	-1	-1	-1
7	0.24	141.801	0	-1	-1	-1	-1	-1	-1
8	0.24	202.839	0	-1	-1	-1	-1	-1	-1
9	0.24	34.588	0	-1	-1	-1	-1	-1	-1
10	0.24	52.7109	1.03946	0.98	2.39047	0	-1	-1	-1
11	0.24	3.24211	0	-1	-1	-1	-1	-1	-1
12	0.24	3.17	0	-1	-1	-1	-1	-1	-1
13	0.24	2.728	0	-1	-1	-1	-1	-1	-1
14	0.24	45.8647	0	-1	-1	-1	-1	-1	-1
15	0.24	16.3502	0	-1	-1	-1	-1	-1	-1
16	0.24	36.1656	0	-1	-1	-1	-1	-1	-1
17	0.24	78.262	0	-1	-1	-1	-1	-1	-1
18	0.24	281.195	0	-1	-1	-1	-1	-1	-1
19	0.24	108.06	0	-1	-1	-1	-1	-1	-1
20	0.24	2.23795	0	-1	-1	-1	-1	-1	-1
21	0.24	67.1794	0	-1	-1	-1	-1	-1	-1
22	0.24	16.7082	0	-1	-1	-1	-1	-1	-1
23	0.24	94.2755	0	-1	-1	-1	-1	-1	-1
24	0.24	25.7532	0	-1	-1	-1	-1	-1	-1
25	0.24	105.675	0	-1	-1	-1	-1	-1	-1
26	0.24	49.3646	0	-1	-1	-1	-1	-1	-1
27	0.24	26.3017	0	-1	-1	-1	-1	-1	-1
28	0.24	29.8964	0	-1	-1	-1	-1	-1	-1
29	0.24	114.234	0	-1	-1	-1	-1	-1	-1
30	0.24	18.7191	0	-1	-1	-1	-1	-1	-1
31	0.24	4.04056	0	-1	-1	-1	-1	-1	-1
32	0.24	2.65429	0	-1	-1	-1	-1	-1	-1
33	0.24	68.5907	0	-1	-1	-1	-1	-1	-1
34	0.24	7.86996	0	-1	-1	-1	-1	-1	-1
35	0.24	8.2505	0	-1	-1	-1	-1	-1	-1
36	0.24	13.4802	0	-1	-1	-1	-1	-1	-1
37	0.24	1.72818	0	-1	-1	-1	-1	-1	-1
38	0.24	12.0514	0	-1	-1	-1	-1	-1	-1
39	0.24	1.77882	0	-1	-1	-1	-1	-1	-1
40	0.24	42.4191	0	-1	-1	-1	-1	-1	-1
41	0.24	93.0239	0	-1	-1	-1	-1	-1	-1
42	0.24	57.7602	0	-1	-1	-1	-1	-1	-1
43	0.24	80.4604	0	-1	-1	-1	-1	-1	-1
44	0.24	29.5454	0	-1	-1	-1	-1	-1	-1
45	0.24	112.393	0	-1	-1	-1	-1	-1	-1
46	0.24	4.2001	0	-1	-1	-1	-1	-1	-1
47	0.24	7.07276	0	-1	-1	-1	-1	-1	-1
48	0.24	1.42173	0	-1	-1	-1	-1	-1	-1
49	0.24	19.5362	0	-1	-1	-1	-1	-1	-1
50	0.24	29.438	0	-1	-1	-1	-1	-1	-1
51	0.24	72.3122	0	-1	-1	-1	-1	-1	-1
52	0.24	3.83707	0	-1	-1	-1	-1	-1	-1
53	0.24	1.91032	0	-1	-1	-1	-1	-1	-1
54	0.24	2.61635	0	-1	-1	-1	-1	-1	-1
55	0.24	3.18673	0	-1	-1	-1	-1	-1	-1
56	0.24	1.91616	0	-1	-1	-1	-1	-1	-1
57	0.24	40.9642	0	-1	-1	-1	-1	-1	-1
58	0.24	6.24559	0	-1	-1	-1	-1	-1	-1
59	0.24	4.72034	0	-1	-1	-1	-1	-1	-1
60	0.24	13.4646	0	-1	-1	-1	-1	-1	-1
61	0.24	30.3202	0	-1	-1	-1	-1	-1	-1
62	0.24	1.50708	0	-1	-1	-1	-1	-1	-1
63	0.24	16.3988	0	-1	-1	-1	-1	-1	-1
64	0.24	16.4923	0	-1	-1	-1	-1	-1	-1
65	0.24	23.629	0	-1	-1	-1	-1	-1	-1
66	0.24	88.7912	0	-1	-1	-1	-1	-1	-1
67	0.24	2.83631	0	-1	-1	-1	-1	-1	-1
68	0.24	4.62099	0	-1	-1	-1	-1	-1	-1
69	0.24	73.5097	0	-1	-1	-1	-1	-1	-1
70	0.24	37.4719	0	-1	-1	-1	-1	-1	-1
71	0.24	102.308	0	-1	-1	-1	-1	-1	-1
72	0.24	80.5776	0	-1	-1	-1	-1	-1	-1
73	0.24	1.86923	0	-1	-1	-1	-1	-1	-1
74	0.24	65.8079	0	-1	-1	-1	-1	-1	-1
75	0.24	99.5089	0	-1	-1	-1	-1	-1	-1
76	0.24	117.909	0	-1	-1	-1	-1	-1	-1
77	0.24	86.3856	0	-1	-1	-1	-1	-1	-1
78	0.24	18.3993	0	-1	-1	-1	-1	-1	-1
79	0.24	27.4482	0	-1	-1	-1	-1	-1	-1
80	0.24	2.17794	0	-1	-1	-1	-1	-1	-1
81	0.24	2.12707	0	-1	-1	-1	-1	-1	-1
82	0.24	3.63046	0	-1	-1	-1	-1	-1	-1
83	0.24	1.96471	0	-1	-1	-1	-1	-1	-1
84	0.24	3.23098	0	-1	-1	-1	-1	-1	-1
85	0.24	18.8091	0	-1	-1	-1	-1	-1	-1
86	0.24	64.2838	0	-1	-1	-1	-1	-1	-1
87	0.24	26.8039	0	-1	-1	-1	-1	-1	-1
88	0.24	116.978	0	-1	-1	-1	-1	-1	-1
89	0.24	70.4667	0	-1	-1	-1	-1	-1	-1
