0	0	85.9072	1.56835	-30.613	-29.405	-21.809	-31.68	-100.76	-13.17	-1	2	8	1
1	85.9072	82.9053	0.346702	-31.68	-100.76	-13.17	-60.35	-64.5	17.33	0	2	3	2
2	168.813	50.4403	0.34	-60.35	-64.5	17.33	-53.76	-61.23	30.5	1	0	-1	-1
3	168.813	35.5789	0.34	-60.35	-64.5	17.33	-78.12	-41.15	4.51	1	2	7	4
4	204.391	266.828	0.34	-78.12	-41.15	4.51	-223.41	64.4	-16.38	3	2	6	5
5	471.219	62.997	0.34	-223.41	64.4	-16.38	-255.42	87.37	-54.85	4	0	-1	-1
6	471.219	79.1026	0.34	-223.41	64.4	-16.38	-283.53	107.11	-11.87	4	0	-1	-1
7	204.391	38.5429	0.34	-78.12	-41.15	4.51	-73.79	-21.8	27.99	3	0	-1	-1
8	85.9072	32.3854	0.66	-31.68	-100.76	-13.17	-27.84	-128.39	-8.06	0	2	18	9
9	118.293	38.1611	0.36235	-27.84	-128.39	-8.06	-13.63	-126.19	-39.95	8	2	17	10
10	156.454	19.6226	0.34	-13.63	-126.19	-39.95	-15.91	-112.65	-42.81	9	2	12	11
11	176.076	179.237	0.34	-15.91	-112.65	-42.81	117.28	-23.25	-63.08	10	0	-1	-1
12	176.076	167.357	0.34	-15.91	-112.65	-42.81	-126.62	-35.65	-13.86	10	2	14	13
13	343.434	15.3604	0.34	-126.62	-35.65	-13.86	-127.44	-31.17	-27.12	12	0	-1	-1
14	343.434	109.077	0.34	-126.62	-35.65	-13.86	-213.85	-2.45	8.15	12	2	16	15
15	452.511	13.9246	0.34	-213.85	-2.45	8.15	-226	-2.64	8.23	14	0	-1	-1
16	452.511	37.9664	0.34	-213.85	-2.45	8.15	-239.8	22.8	4.42	14	0	-1	-1
17	156.454	79.4078	0.34	-13.63	-126.19	-39.95	25.08	-125.49	-98.16	9	0	-1	-1
18	118.293	80.9982	0.66	-27.84	-128.39	-8.06	-27.72	-197.11	2.08	8	2	26	19
19	199.291	44.7998	0.358936	-27.72	-197.11	2.08	2.08	-205.59	18.37	18	2	23	20
20	244.091	97.7286	0.34	2.08	-205.59	18.37	23.93	-132.85	-16.2	19	2	22	21
21	341.819	44.5258	0.34	23.93	-132.85	-16.2	37.57	-147.77	16.03	20	0	-1	-1
22	341.819	388.415	0.34	23.93	-132.85	-16.2	100.53	100.84	-175.11	20	0	-1	-1
23	244.091	18.5772	0.34	2.08	-205.59	18.37	13	-208.83	24.35	19	2	25	24
24	262.668	27.5558	0.34	13	-208.83	24.35	26.69	-218.24	40.29	23	0	-1	-1
25	262.668	6.46965	0.34	13	-208.83	24.35	17.11	-205.54	27.29	23	0	-1	-1
26	199.291	96.5371	0.66	-27.72	-197.11	2.08	-33.71	-271.04	14.04	18	2	28	27
27	295.828	66.737	0.352444	-33.71	-271.04	14.04	-86.41	-263.3	40.81	26	0	-1	-1
28	295.828	120.774	0.487015	-33.71	-271.04	14.04	-13.96	-361.35	36.57	26	0	-1	-1
