0	0	95.3643	1.17836	-1.829	-0.269	-2	1.31	-90.85	-7.5	-1	2	2	1
1	95.3643	2.90926	0.76305	1.31	-90.85	-7.5	-0.45	-89.44	-8	0	0	-1	-1
2	95.3643	14.4869	0.548039	1.31	-90.85	-7.5	-0.91	-104.14	-9	0	2	4	3
3	109.851	9.84298	0.793433	-0.91	-104.14	-9	2.82	-113.07	-9	2	0	-1	-1
4	109.851	33.8171	0.49	-0.91	-104.14	-9	-22.23	-80.65	-8.5	2	2	6	5
5	143.668	23.4455	0.520694	-22.23	-80.65	-8.5	-24.71	-58.47	-8.5	4	0	-1	-1
6	143.668	135.932	0.242837	-22.23	-80.65	-8.5	55.78	-92.13	14	4	2	8	7
7	279.601	84.7595	0.24	55.78	-92.13	14	101.98	-118.9	41.5	6	0	-1	-1
8	279.601	88.6586	0.24	55.78	-92.13	14	93.92	-25.07	21.5	6	2	10	9
9	368.259	44.3067	0.352978	93.92	-25.07	21.5	120.58	-4.93	28	8	0	-1	-1
10	368.259	28.8874	0.24	93.92	-25.07	21.5	106	-0.66	20.5	8	0	-1	-1
