0	14.276	0	11.4693	0.1698	72.5701	0
1	0.1698	11.1259	0	-1	-1	-1
2	0.1698	137.5	0	-1	-1	-1
3	0.1698	695.216	0	-1	-1	-1
4	0.1698	182.335	0	-1	-1	-1
5	0.1698	416.333	0	-1	-1	-1
6	0.1698	2.37447	0	-1	-1	-1
7	0.1698	231.581	0	-1	-1	-1
8	0.1698	541.783	0	-1	-1	-1
9	0.1698	68.1754	0	-1	-1	-1
10	0.1698	331.102	0	-1	-1	-1
11	0.1698	241.986	0	-1	-1	-1
12	0.1698	544.495	0	-1	-1	-1
13	0.1698	140.137	0	-1	-1	-1
14	0.1698	217.836	0	-1	-1	-1
15	0.1698	509.752	0	-1	-1	-1
16	0.1698	156.343	0	-1	-1	-1
17	0.1698	15.8616	0	-1	-1	-1
18	0.1698	31.9966	0	-1	-1	-1
19	0.1698	553.651	0	-1	-1	-1
20	0.1698	5.75174	0	-1	-1	-1
21	0.1698	132.523	0	-1	-1	-1
22	0.1698	4.97487	0	-1	-1	-1
23	0.1698	469.026	0	-1	-1	-1
24	0.1698	3.04245	0	-1	-1	-1
25	0.1698	11.4506	0	-1	-1	-1
26	0.1698	216.094	0	-1	-1	-1
27	0.1698	138.984	0	-1	-1	-1
28	0.1698	329.866	0	-1	-1	-1
29	0.1698	66.9254	0	-1	-1	-1
30	0.1698	111.163	0	-1	-1	-1
31	0.1698	155.083	0	-1	-1	-1
32	0.1698	81.0086	0	-1	-1	-1
33	0.1698	137.651	0	-1	-1	-1
34	0.1698	296.981	0	-1	-1	-1
35	0.1698	200.555	0	-1	-1	-1
36	0.1698	28.8715	0	-1	-1	-1
37	0.1698	65.4781	0	-1	-1	-1
38	0.1698	121.813	0	-1	-1	-1
39	0.1698	439.917	0	-1	-1	-1
40	0.1698	264.633	0	-1	-1	-1
41	0.1698	411.048	0	-1	-1	-1
42	0.1698	179.768	0	-1	-1	-1
43	0.1698	102.268	0	-1	-1	-1
44	0.1698	136.393	0	-1	-1	-1
45	0.1698	125.283	0	-1	-1	-1
46	0.1698	15.311	0	-1	-1	-1
47	0.1698	56.094	0	-1	-1	-1
48	0.1698	116.104	0	-1	-1	-1
49	0.1698	298.976	0	-1	-1	-1
50	0.1698	594.889	0	-1	-1	-1
51	0.1698	248.454	0	-1	-1	-1
52	0.1698	134.238	0	-1	-1	-1
53	0.1698	11.0818	0	-1	-1	-1
54	0.1698	96.7004	0	-1	-1	-1
55	0.1698	81.1139	0	-1	-1	-1
56	0.1698	113.598	0	-1	-1	-1
57	0.1698	720.675	0	-1	-1	-1
58	0.1698	13.7279	0	-1	-1	-1
59	0.1698	65.1671	0	-1	-1	-1
60	0.1698	24.1555	0	-1	-1	-1
61	0.1698	413.676	0	-1	-1	-1
62	0.1698	327.697	0	-1	-1	-1
63	0.1698	47.8474	0	-1	-1	-1
64	0.1698	6.74241	0	-1	-1	-1
65	0.1698	192.518	0	-1	-1	-1
66	0.1698	531.215	0	-1	-1	-1
67	0.1698	117.594	0	-1	-1	-1
68	0.1698	133.92	0	-1	-1	-1
69	0.1698	180.714	0	-1	-1	-1
70	0.1698	28.1308	0	-1	-1	-1
71	0.1698	421.615	0	-1	-1	-1
72	0.1698	341.79	0	-1	-1	-1
73	0.1698	36.6848	0	-1	-1	-1
74	0.1698	82.0202	0	-1	-1	-1
75	0.1698	82.9867	0	-1	-1	-1
76	0.1698	358.209	0	-1	-1	-1
77	0.1698	87.311	0	-1	-1	-1
78	0.1698	526.359	0	-1	-1	-1
79	0.1698	99.5761	0	-1	-1	-1
80	0.1698	2.70905	0	-1	-1	-1
81	0.1698	45.9565	0	-1	-1	-1
82	0.1698	188.407	0	-1	-1	-1
83	0.1698	152.894	0	-1	-1	-1
84	0.1698	100.346	0	-1	-1	-1
85	0.1698	190.82	0	-1	-1	-1
86	0.1698	545.758	0	-1	-1	-1
87	0.1698	143.177	0	-1	-1	-1
88	0.1698	936.627	0	-1	-1	-1
89	0.1698	546.141	0	-1	-1	-1
90	0.1698	66.0108	0	-1	-1	-1
91	0.1698	322.087	0	-1	-1	-1
92	0.1698	42.8587	0	-1	-1	-1
93	0.1698	21.6235	0	-1	-1	-1
94	0.1698	144.476	0	-1	-1	-1
95	0.1698	329.649	0	-1	-1	-1
96	0.1698	83.448	0	-1	-1	-1
97	0.1698	84.8602	0	-1	-1	-1
98	0.1698	430.181	0	-1	-1	-1
99	0.1698	184.419	0	-1	-1	-1
100	0.1698	50.6113	0	-1	-1	-1
101	0.1698	479.7	0	-1	-1	-1
102	0.1698	538.414	0	-1	-1	-1
103	0.1698	425.811	0	-1	-1	-1
104	0.1698	425.587	0	-1	-1	-1
