0	13.517	0	8.1918	0.73	32.1881	6.44953	0.49	34.6407	4.41045	0.73	9.48373	0
1	0.73	2.14005	0.769218	0.98	0	0	-1	-1	-1	-1	-1	-1
2	0.73	0	7.00666	0.49	7.48022	0	-1	-1	-1	-1	-1	-1
3	0.49	6.32683	0.874185	1.46	2.64197	0	-1	-1	-1	-1	-1	-1
4	0.49	33.8171	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.49	22.0198	0.879829	1.22	0.545894	0	-1	-1	-1	-1	-1	-1
6	0.49	0	3.08521	0.24	132.847	0	-1	-1	-1	-1	-1	-1
7	0.24	84.7595	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.24	88.6586	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.24	24.9635	2.59247	1.22	1.87664	3.8699	0.24	11.0041	0	-1	-1	-1
10	0.24	28.8874	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
