0	0.1698	558.214	0
1	0.1698	135.06	0
2	0.1698	20.4124	0
3	0.1698	152.25	0
4	0.1698	378.363	0
5	0.1698	64.4586	0
6	0.1698	169.453	0
7	0.1698	69.7566	0
8	0.1698	399.364	0
9	0.1698	70.1031	0
10	0.1698	208.328	0
11	0.1698	26.3707	0
12	0.1698	614.481	0
13	0.1698	71.3147	0
14	0.1698	10.8191	0
15	0.1698	62.5226	0
16	0.1698	21.88	0
17	0.1698	47.6111	0
18	0.1698	7.80185	0
19	0.1698	16.5392	0
20	0.1698	170.963	0
21	0.1698	540.819	0
22	0.1698	219.229	0
23	0.1698	59.2532	0
24	0.1698	146.681	0
25	0.1698	483.778	0
26	0.1698	7.45902	0
27	0.1698	244.054	0
28	0.1698	488.567	0
29	0.1698	262.254	0
30	0.1698	66.2516	0
31	0.1698	241.388	0
32	0.1698	130.282	0
33	0.1698	193.785	0
34	0.1698	309.333	0
35	0.1698	135.746	0
36	0.1698	275.341	0
37	0.1698	79.2076	0
38	0.1698	8.41709	0
39	0.1698	8.37369	0
40	0.1698	534.134	0
41	0.1698	113.447	0
42	0.1698	167.88	0
43	0.1698	107.777	0
44	0.1698	244.058	0
45	0.1698	196.001	0
46	0.1698	51.296	0
47	0.1698	312.773	0
48	0.1698	86.5811	0
49	0.1698	92.4162	0
50	0.1698	260.461	0
51	0.1698	142.11	0
52	0.1698	379.798	0
53	0.1698	21.0823	0
54	0.1698	506.693	0
55	0.1698	70.3182	0
56	0.1698	62.3585	0
57	0.1698	456.041	0
58	0.1698	13.9889	0
59	0.1698	40.0689	0
60	0.1698	18.3909	0
61	0.1698	44.3912	0
62	0.1698	32.9701	0
63	0.1698	24.3472	0
64	0.1698	34.9851	0
65	0.1698	15.5829	0
66	0.1698	182.249	0
67	0.1698	619.672	0
68	0.1698	44.6717	0
69	0.1698	78.1491	0
70	0.1698	234.991	0
71	0.1698	37.5697	0
72	0.1698	76.0754	0
73	0.1698	126.949	0
74	0.1698	79.8417	0
75	0.1698	78.6729	0
76	0.1698	99.14	0
77	0.1698	204.91	0
78	0.1698	516.595	0
79	0.1698	40.9406	0
80	0.1698	115.591	0
81	0.1698	17.4664	0
82	0.1698	80.945	0
