0	16.083	0	6.89901	0.74	108.655	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
1	0.74	0	6.66412	0.49	16.4523	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.49	10.1937	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.49	0	4.48085	0.74	6.62213	2.21488	0.99	2.42563	1.01144	1.73	4.82138	0.700075	4.21	1.23555	0
4	0.49	0	1.75648	0.25	5.17287	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.25	50.626	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.25	12.5862	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.25	48.7003	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.25	2.9714	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.25	46.6228	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.25	12.8532	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.25	6.23228	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.25	72.7331	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.25	4.80834	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.25	38.9549	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.25	16.6176	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.25	44.136	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.25	2.82335	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.25	420.77	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.25	1.97598	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.25	87.0147	1.55246	0.74	23.5198	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.25	111.06	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.25	10.3804	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.25	2.23893	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.25	57.6025	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.25	129.927	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.25	6.98217	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.25	61.6156	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.25	14.761	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.25	35.019	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.25	7.82948	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.25	3.66073	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.25	28.0349	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.25	149.39	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.25	25.3401	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.49	0	3.16414	0.25	88.6759	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.25	5.1177	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.25	2.05546	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.25	112.503	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.25	24.1021	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.25	94.9548	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.25	2.31541	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.25	44.2706	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.25	162.377	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.25	5.54162	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	0.25	198.593	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	0.25	303.586	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	0.25	3.79695	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	0.25	164.731	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	0.25	46.1381	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	0.25	2.98652	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	0.25	12.2936	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	0.25	8.15059	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	0.25	101.233	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
54	0.25	275.331	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
55	0.25	37.2288	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
56	0.25	118.439	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57	0.25	18.9891	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
58	0.25	14.1688	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
59	0.25	113.469	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
60	0.74	0	3.00927	0.25	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
61	0.25	36.9984	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
