0	19.366	0	14.5434	2.27	3.32845	5.17201	2.07	0	3.91664	1.86	0	2.90167	1.65	31.3802	3.68592	1.45	45.2846	0
1	1.45	0	3.7718	1.24	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	1.24	0	4.58377	1.03	13.1462	4.08376	0.83	29.0574	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.83	0	2.71918	0.62	142.149	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.83	0	1.03247	0.62	1.16692	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.62	0	1.97618	0.41	3.59809	2.55666	0.21	75.3264	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.62	0	1.6411	0.41	40.9571	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.41	13.8547	1.66736	0.21	10.8713	2.77001	0.41	91.3423	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.41	29.0273	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.41	181.649	1.77553	0.21	110.25	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.41	10.3263	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.41	14.7971	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.41	46.3572	2.62956	0.21	272.098	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	1.24	0	3.94878	0.62	18.6339	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.62	0	1.96087	0.41	90.7182	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.41	4.44074	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.41	42.1599	1.3121	0.21	20.7483	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.21	147.136	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.21	37.0922	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.21	91.1176	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.21	15.5735	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.41	55.3869	2.52115	0.21	165.929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.41	0	3.21	0.21	162.659	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.62	0	0.929627	0.41	43.3523	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.41	6.32016	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.41	8.45632	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.41	114.1	2.93452	0.21	170.998	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.21	17.5472	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.21	148.885	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.21	132.142	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.21	164.925	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.41	40.2514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.41	0	2.72149	0.21	156.793	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.41	33.1606	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.41	44.8349	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.41	1.7917	2.6413	0.21	23.6584	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.41	0	2.27636	0.21	39.9688	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.21	21.8004	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.21	7.91153	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.21	6.97251	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.21	288.839	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.41	34.2699	1.76045	0.21	23.9181	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.21	38.6193	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.21	17.5004	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.21	27.7575	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	0.21	426.72	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	1.45	0	2.49393	0.41	13.6346	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	0.41	9.49756	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	0.41	0	1.84271	0.21	27.9918	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	0.21	45.6982	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	0.21	12.1201	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	0.21	94.7357	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	0.21	9.46288	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	0.21	194.226	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
54	0.21	12.0106	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
