0	15.748	0	12.0173	0.98	5.50684	5.70391	0.73	6.86997	11.5974	0.49	97.3846	0
1	0.49	0	5.3253	0.24	2.32112	0	-1	-1	-1	-1	-1	-1
2	0.24	68.7912	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.24	9.02098	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.24	57.7437	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.24	117.845	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.49	0	5.25989	0.24	0	0	-1	-1	-1	-1	-1	-1
7	0.24	71.7611	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.24	346.931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.24	78.5614	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.24	8.36023	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.24	16.5295	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.24	37.0619	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.24	48.7344	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.24	37.0798	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.24	88.6141	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.24	8.43325	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.24	9.44805	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.24	62.9221	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.24	112.007	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.24	55.9287	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.24	262.818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.24	21.685	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.24	251.172	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.24	109.108	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.24	71.2492	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.24	39.1901	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.24	386.127	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.24	5.79302	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.24	336.862	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.24	47.3727	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.24	129.504	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.24	428.544	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.24	2.20001	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.24	155.814	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
