0	0	123.264	1.67845	58.81	115.55	2.978	83.74	233.12	5.35	-1	2	2	1
1	123.264	23.6672	0.593174	83.74	233.12	5.35	99.49	231.56	5.8	0	0	-1	-1
2	123.264	15.3582	0.732704	83.74	233.12	5.35	83.5	248.15	6.1	0	2	6	3
3	138.622	9.65362	0.461201	83.5	248.15	6.1	74.69	250.28	6.9	2	2	5	4
4	148.276	28.7459	0.44	74.69	250.28	6.9	53.71	238.31	3.35	3	0	-1	-1
5	148.276	12.7278	0.44	74.69	250.28	6.9	71.61	259.53	4.15	3	0	-1	-1
6	138.622	12.0423	0.73	83.5	248.15	6.1	83.57	259.75	7	2	2	8	7
7	150.664	14.7376	0.449418	83.57	259.75	7	70.37	261.59	5.55	6	0	-1	-1
8	150.664	41.8923	0.758928	83.57	259.75	7	85.39	300.46	7.5	6	2	10	9
9	192.557	122.514	0.370997	85.39	300.46	7.5	146.47	240.25	-7.55	8	0	-1	-1
10	192.557	703.665	0.931991	85.39	300.46	7.5	551.73	434.79	-27.45	8	2	12	11
11	896.222	383.33	1.03036	551.73	434.79	-27.45	894.26	500.22	-36.45	10	0	-1	-1
12	896.222	252.804	0.444501	551.73	434.79	-27.45	617.41	226.61	-12.45	10	2	14	13
13	1149.03	16.9935	0.318615	617.41	226.61	-12.45	630.02	236	-11.45	12	0	-1	-1
14	1149.03	93.405	0.370754	617.41	226.61	-12.45	611.35	142.81	-8.4	12	2	16	15
15	1242.43	8.82182	0.225377	611.35	142.81	-8.4	605.26	140.38	-8.4	14	0	-1	-1
16	1242.43	50.4915	0.43895	611.35	142.81	-8.4	582.29	109.37	-5.35	14	2	18	17
17	1292.92	28.1342	0.294225	582.29	109.37	-5.35	594.25	92.41	-2.6	16	0	-1	-1
18	1292.92	48.4503	0.370385	582.29	109.37	-5.35	560.06	68.33	-5.2	16	2	30	19
19	1341.37	117.237	0.37	560.06	68.33	-5.2	515.82	-33.83	-0.85	18	2	29	20
20	1458.61	75.6278	0.288052	515.82	-33.83	-0.85	468.64	-79.14	0.95	19	2	22	21
21	1534.24	6.39258	0.29	468.64	-79.14	0.95	472.74	-83.11	1	20	0	-1	-1
22	1534.24	161.146	0.294438	468.64	-79.14	0.95	379.15	-201.99	4.25	20	2	24	23
23	1695.38	17.9551	0.223927	379.15	-201.99	4.25	375.19	-217.92	3.95	22	0	-1	-1
24	1695.38	27.2918	0.315245	379.15	-201.99	4.25	363.52	-223.65	4.2	22	2	26	25
25	1722.67	3.57312	0.22732	363.52	-223.65	4.2	360.52	-224.67	3.75	24	0	-1	-1
26	1722.67	389.144	0.29	363.52	-223.65	4.2	160.16	-526.8	-8.6	24	2	28	27
27	2111.82	182.514	0.29	160.16	-526.8	-8.6	309.49	-566.38	-21.8	26	0	-1	-1
28	2111.82	93.1332	0.253703	160.16	-526.8	-8.6	94.36	-536.61	0.5	26	0	-1	-1
29	1458.61	17.0899	0.307339	515.82	-33.83	-0.85	526.12	-46.62	-2.95	19	0	-1	-1
30	1341.37	10.2696	0.238018	560.06	68.33	-5.2	551.44	72.46	-3.9	18	2	32	31
31	1351.64	10.5058	0.153958	551.44	72.46	-3.9	547.48	63.43	-3.85	30	0	-1	-1
32	1351.64	16.9815	0.287404	551.44	72.46	-3.9	539.63	75.69	0.6	30	2	34	33
33	1368.62	3.60026	0.237135	539.63	75.69	0.6	538.53	78.92	0.8	32	0	-1	-1
34	1368.62	21.2051	0.220874	539.63	75.69	0.6	529.28	74.66	2.1	32	0	-1	-1
