0	0.17	33.2718	0
1	0.17	622.14	0
2	0.17	90.2964	0
3	0.17	56.6722	0
4	0.17	26.0948	0
5	0.17	24.3923	0
6	0.17	497.425	0
7	0.17	122.952	0
8	0.17	8.08932	0
9	0.17	201.816	0
10	0.17	394.492	0
11	0.17	64.6885	0
12	0.17	277.186	0
13	0.17	203.632	0
14	0.17	270.878	0
15	0.17	15.7392	0
16	0.17	63.8134	0
17	0.17	122.377	0
18	0.17	44.1759	0
19	0.17	40.5664	0
20	0.17	308.25	0
21	0.17	200.73	0
22	0.17	8.58761	0
23	0.17	60.6378	0
24	0.17	9.15797	0
25	0.17	31.5179	0
26	0.17	11.17	0
27	0.17	20.575	0
28	0.17	3.10619	0
29	0.17	327.452	0
30	0.17	11.4319	0
31	0.17	64.8756	0
32	0.17	40.535	0
33	0.17	173.201	0
34	0.17	411.958	0
35	0.17	368.745	0
36	0.17	9.31684	0
37	0.17	576.087	0
38	0.17	6.39689	0
39	0.17	245.413	0
40	0.17	222.457	0
41	0.17	293.445	0
42	0.17	4.63534	0
43	0.17	51.3967	0
44	0.17	14.0857	0
45	0.17	5.20731	0
46	0.17	78.2089	0
47	0.17	408.659	0
48	0.17	388.959	0
49	0.17	16.4939	0
50	0.17	951.784	0
51	0.17	138.748	0
52	0.17	253.632	0
53	0.17	397.816	0
54	0.17	119.113	0
55	0.17	28.829	0
56	0.17	585.959	0
57	0.17	782.734	0
58	0.17	259.957	0
59	0.17	144.822	0
60	0.17	28.6143	0
61	0.17	490.238	0
62	0.17	22.1684	0
63	0.17	258.868	0
64	0.17	265.692	0
65	0.17	139.749	0
66	0.17	26.4034	0
67	0.17	70.7639	0
68	0.17	226.898	0
69	0.17	88.2239	0
70	0.17	33.5361	0
71	0.17	182.218	0
72	0.17	152.703	0
73	0.17	38.4226	0
74	0.17	403.601	0
