0	13.285	0	8.04341	0.49	0	2.52923	0.74	19.0127	3.8788	0.25	46.1238	0
1	0.25	6.20059	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	0.25	11.6092	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.25	9.29877	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.25	15.0359	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	0.25	16.3278	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.25	42.602	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.25	59.0164	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.25	124.354	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.25	10.5338	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.25	1.69052	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.25	38.1041	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.25	4.07235	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.25	1.73667	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.25	5.20377	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.25	1.43032	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.25	19.5118	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.25	6.0214	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.25	8.38212	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.25	121.94	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.25	51.0759	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.25	199.334	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.25	83.4701	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.25	73.9886	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.25	35.8077	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.25	49.2029	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.25	53.2249	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.25	23.7564	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.25	9.67856	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.25	2.6285	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.25	25.8335	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.25	4.33634	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.25	2.57144	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.25	63.1851	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.25	271.577	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.25	2.88517	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.25	24.2156	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.25	28.5321	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.25	41.9478	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.25	412.906	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.25	160.917	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.25	87.3131	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.25	21.5293	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.25	43.4201	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.25	145.44	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	0.25	32.9945	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	0.25	8.76331	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	0.25	4.52476	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	0.25	9.97552	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	0.25	29.4751	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	0.25	32.9519	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	0.25	1.64128	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	0.25	37.3098	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	0.25	48.6255	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
54	0.25	83.1804	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
55	0.25	48.7425	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
56	0.25	47.4856	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
57	0.25	4.91158	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
58	0.25	20.4081	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
59	0.25	12.8711	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
60	0.25	97.6182	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
61	0.25	40.0003	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
62	0.25	43.9213	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
63	0.25	1.92439	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
64	0.25	157.46	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
65	0.25	25.5922	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
66	0.25	4.77204	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
67	0.25	21.4745	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
68	0.25	102.455	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
69	0.25	5.96655	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
70	0.25	76.0919	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
71	0.25	1.27883	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
72	0.25	5.52141	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
73	0.25	6.73582	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
74	0.25	37.0215	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
75	0.25	34.1819	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
76	0.25	45.7206	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
77	0.25	53.7351	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
78	0.25	3.21895	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
79	0.25	1.91672	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
80	0.25	1.25319	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
81	0.25	2.20904	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
82	0.25	2.55655	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
83	0.25	2.93312	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
84	0.25	67.6422	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
85	0.25	75.7306	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
86	0.25	96.4131	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
87	0.25	41.2659	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
88	0.25	2.06444	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
89	0.25	94.4434	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
90	0.25	147.404	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
91	0.25	160.134	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
92	0.25	66.4515	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
93	0.25	46.1914	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
94	0.25	20.0559	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
95	0.25	19.3689	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
96	0.25	14.3075	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
97	0.25	15.2478	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
98	0.25	100.935	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
99	0.25	9.07466	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
100	0.25	194.274	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
101	0.25	14.2401	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
102	0.25	64.8489	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
103	0.25	266.236	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
104	0.25	19.9414	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
105	0.25	8.73514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
106	0.25	99.2013	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
107	0.25	42.8372	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
108	0.25	11.6642	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
109	0.25	72.6991	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
110	0.25	129.061	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
111	0.25	70.8268	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
