0	0.17	80.8237	0
1	0.17	9.29217	0
2	0.17	17.2594	0
3	0.17	56.6849	0
4	0.17	113.725	0
5	0.17	170.046	0
6	0.17	179.619	0
7	0.17	20.8096	0
8	0.17	137.824	0
9	0.17	137.263	0
10	0.17	98.6432	0
11	0.17	140.581	0
12	0.17	168.874	0
13	0.17	99.049	0
14	0.17	110.205	0
15	0.17	23.7935	0
16	0.17	23.9682	0
17	0.17	12.1314	0
18	0.17	563.17	0
19	0.17	16.2623	0
20	0.17	82.6623	0
21	0.17	92.0342	0
22	0.17	169.084	0
23	0.17	200.273	0
24	0.17	119.334	0
25	0.17	85.6749	0
26	0.17	359.017	0
27	0.17	25.2827	0
28	0.17	40.0199	0
29	0.17	302.702	0
30	0.17	238.721	0
31	0.17	119.283	0
32	0.17	59.0213	0
33	0.17	31.6316	0
34	0.17	410.779	0
35	0.17	185.157	0
36	0.17	7.59307	0
37	0.17	10.2363	0
38	0.17	693.013	0
39	0.17	71.1244	0
40	0.17	268.245	0
41	0.17	156.063	0
42	0.17	26.3869	0
43	0.17	16.6187	0
44	0.17	36.7627	0
45	0.17	185.47	0
46	0.17	88.1135	0
47	0.17	133.435	0
48	0.17	194.844	0
49	0.17	65.3266	0
50	0.17	96.0125	0
51	0.17	128.469	0
52	0.17	604.874	0
53	0.17	28.7012	0
54	0.17	60.2947	0
55	0.17	33.9692	0
56	0.17	250.771	0
57	0.17	6.15499	0
58	0.17	318.141	0
59	0.17	105.459	0
60	0.17	89.9508	0
61	0.17	399.857	0
62	0.17	149.207	0
63	0.17	285.7	0
64	0.17	631.965	0
65	0.17	35.3212	0
66	0.17	635.301	0
67	0.17	125.851	0
68	0.17	78.3102	0
69	0.17	291.743	0
70	0.17	31.874	0
71	0.17	85.666	0
72	0.17	237.574	0
73	0.17	199.675	0
74	0.17	126.467	0
75	0.17	63.3109	0
76	0.17	346.01	0
77	0.17	441.92	0
78	0.17	117.102	0
79	0.17	73.931	0
80	0.17	45.3804	0
81	0.17	43.0342	0
82	0.17	44.1665	0
83	0.17	34.136	0
84	0.17	261.147	0
85	0.17	247.186	0
86	0.17	58.0838	0
87	0.17	53.3785	0
88	0.17	37.959	0
89	0.17	39.6922	0
90	0.17	380.15	0
91	0.17	157.605	0
92	0.17	111.978	0
93	0.17	437.415	0
94	0.17	14.7521	0
95	0.17	73.8553	0
96	0.17	73.4757	0
97	0.17	224.234	0
98	0.17	248.424	0
99	0.17	224.9	0
100	0.17	131.629	0
101	0.17	4.8177	0
102	0.17	28.7192	0
103	0.17	131.959	0
104	0.17	257.88	0
