0	23.7618	0	13.4582	1.86	2.7049	1.66148	1.65	3.2205	2.96071	1.45	15.5852	3.51774	1.24	39.1952	0
1	1.24	0	2.58814	1.03	0	3.09944	0.83	28.4159	0	-1	-1	-1	-1	-1	-1
2	0.83	36.4126	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.83	41.7947	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.83	0	6.59462	0.41	205.561	3.04741	0.62	20.0692	0	-1	-1	-1	-1	-1	-1
5	0.62	19.8831	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.62	34.841	1.70341	0.41	615.196	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.41	5.38557	1.87115	0.21	19.7909	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.41	99.5907	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.41	0	3.84039	0.21	64.5073	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.41	0	2.72066	0.21	53.6327	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.21	66.5372	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.21	171.349	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.21	126.146	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.21	21.4378	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.21	13.6109	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.21	59.8524	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.21	58.0739	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.21	62.2641	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.21	131.813	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.21	268.283	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.62	0	1.95358	0.41	0	1.84838	0.21	14.3613	0	-1	-1	-1	-1	-1	-1
22	0.62	0	2.24511	0.21	274.42	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.83	0	1.73724	0.62	8.10841	0.582584	0.41	0	1.06085	0.62	14.0583	0	-1	-1	-1
24	0.62	403.202	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.62	0	2.40759	0.41	156.165	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	0.62	0	1.94438	0.41	131.21	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.62	0	2.16305	0.21	247.225	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	1.24	0	2.90369	0.41	5.49791	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.41	15.8697	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.41	0	2.15177	0.21	9.95037	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.21	53.3488	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.21	270.965	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.21	46.5526	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.21	160.835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.21	71.7325	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.21	180.196	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.21	23.9662	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.21	100.509	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.41	69.0394	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.41	3.31279	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.41	0	2.91579	0.21	47.137	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.21	111.892	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	0.21	185.489	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	0.41	19.573	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	0.41	0	1.72615	0.21	68.179	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	0.41	493.579	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	0.41	6.4932	1.30782	0.21	10.1036	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	0.41	26.6398	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	0.41	59.9319	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	0.41	149.886	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
51	0.41	50.6845	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52	0.41	7.23918	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
53	0.41	37.4056	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
54	0.41	0	2.71053	0.21	74.073	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
55	0.21	124.001	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
56	0.21	7.6051	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57	0.41	41.0209	3.26664	0.21	25.0835	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
58	0.21	10.8071	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
59	0.21	398.789	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
60	0.41	183.554	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
61	0.41	295.372	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
62	0.41	169.327	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
63	0.41	545.072	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
64	0.41	4.46647	4.31543	0.21	198.063	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
65	0.21	7.78206	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
66	0.21	6.72015	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
67	0.21	21.0167	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
68	0.21	62.0345	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
69	0.41	0	1.45802	0.21	20.4676	5.38904	0.41	71.9105	0	-1	-1	-1	-1	-1	-1
70	0.41	0	3.22797	0.21	89.1995	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
71	0.41	275.916	1.22641	0.21	458.108	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
72	0.21	118.412	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
73	0.21	62.629	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
74	0.21	35.9006	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
75	0.21	33.8822	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
76	0.21	6.50158	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
77	0.21	41.3091	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
78	0.21	24.1365	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
79	0.21	46.957	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
80	0.21	20.7109	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
81	0.21	66.9582	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
82	0.21	94.4971	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
83	0.21	85.4064	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
84	0.21	182.001	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
85	0.21	67.8971	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
86	0.41	0	2.89838	0.21	82.5495	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
87	0.21	112.128	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
88	0.21	129.435	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
