0	15.811	0	9.95159	1.32	0	0.68469	1.1	0	1.06897	0.96	2.15976	0.38	0.88	11.2959	0	-1	-1	-1	-1	-1	-1
1	0.88	12.9463	1.21429	0.74	23.7751	1.93972	0.66	2.89886	0.170001	0.59	89.8473	2.20152	0.74	9.02882	0	-1	-1	-1	-1	-1	-1
2	0.74	16.2291	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	0.74	0	0.971289	0.59	13.5833	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	0.59	21.1718	0.920601	0.51	28.8714	1.72426	0.59	114.447	1.73401	0.66	34.1381	0.882831	0.59	143.07	0	-1	-1	-1	-1	-1	-1
5	0.59	0	6.32286	0.51	7.17574	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	0.51	0	2.26561	0.44	5.65886	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	0.44	7.86599	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	0.44	54.0673	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	0.44	35.6273	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	0.44	30.7301	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	0.44	136.785	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	0.44	42.3196	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	0.51	0	1.57658	0.44	59.6678	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	0.44	89.2416	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15	0.44	178.343	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	0.59	20.2357	1.02929	0.37	12.5645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17	0.37	0	5.28513	0.44	52.3273	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18	0.44	101.04	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19	0.44	0	1.11961	0.29	62.186	2.26597	0.22	83.7514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	0.44	12.9386	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	0.44	5.48681	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	0.37	0	0.977196	0.74	0.701723	0.716443	0.59	1.87523	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	0.59	0	4.94131	0.51	10.0754	1.60866	0.44	52.3832	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	0.59	38.8315	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	0.59	0	1.23213	0.66	0	0.860931	0.44	0.165496	1.07454	0.37	0.757306	0.531591	0.44	1.11111	0.37	0.51	37.6632	0.64759	0.44	0.944707	0
26	0.44	3.56043	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	0.44	24.2202	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	0.44	67.8439	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	0.44	25.6379	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	0.59	130.769	4.23207	0.37	139.858	1.65151	0.29	54.7986	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	0.59	0	2.06926	0.44	11.122	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	0.74	0	0.977542	0.66	0	0.29	0.59	6.97165	1.03	0.44	2.6167	0	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	0.74	0	1.47421	0.44	105.917	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	0.88	0	0.527068	0.44	0.219999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	0.44	15.6337	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	0.44	0	0.991465	0.37	88.0789	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	0.44	32.6184	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	0.44	1.96168	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	0.44	18.3263	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	0.44	3.88872	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	0.44	9.15944	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	0.44	23.8866	0.260769	0.37	0.4263	0.240416	0.29	28.6507	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
