0	0	121.635	1.87047	-1.819	1.04	0	22.03	-96.81	2.5	-1	2	18	1
1	121.635	2.23154	0.372399	22.03	-96.81	2.5	23.42	-95.47	2.5	0	2	3	2
2	123.867	14.7895	0.25	23.42	-95.47	2.5	30.99	-101.23	0	1	0	-1	-1
3	123.867	8.57546	0.25	23.42	-95.47	2.5	17.91	-90.46	0	1	2	13	4
4	132.442	34.2601	0.25	17.91	-90.46	0	27.34	-66.56	-9	3	2	6	5
5	166.702	22.7577	0.25	27.34	-66.56	-9	25.32	-55.1	-12	4	0	-1	-1
6	166.702	137.949	0.25	27.34	-66.56	-9	140.44	-29.25	9.5	4	2	8	7
7	304.652	17.9958	0.25	140.44	-29.25	9.5	148.6	-17.24	3	6	0	-1	-1
8	304.652	280.139	0.25	140.44	-29.25	9.5	354.28	105.34	44	6	2	10	9
9	584.79	34.9295	0.25	354.28	105.34	44	382.91	96.52	43	8	0	-1	-1
10	584.79	18.1047	0.25	354.28	105.34	44	359.84	112.43	48	8	2	12	11
11	602.895	18.6442	0.25	359.84	112.43	48	367.47	121.52	49.5	10	0	-1	-1
12	602.895	15.0857	0.25	359.84	112.43	48	361.27	124.13	48.5	10	0	-1	-1
13	132.442	82.9413	0.25	17.91	-90.46	0	-55.9	-67.81	-1.5	3	2	17	14
14	215.384	123.144	0.25	-55.9	-67.81	-1.5	-170.31	-48.24	-1.5	13	2	16	15
15	338.528	136.177	0.25	-170.31	-48.24	-1.5	-279	-23.83	-11	14	0	-1	-1
16	338.528	4.43348	0.25	-170.31	-48.24	-1.5	-171.67	-44.05	-1	14	0	-1	-1
17	215.384	2.94302	0.25	-55.9	-67.81	-1.5	-53.65	-65.98	-1	13	0	-1	-1
18	121.635	29.5161	0.74	22.03	-96.81	2.5	27.45	-121.5	3.5	0	2	54	19
19	151.151	10.2676	0.346643	27.45	-121.5	3.5	36.61	-119.19	4.5	18	2	31	20
20	161.419	23.859	0.25	36.61	-119.19	4.5	28.57	-102.88	-1.5	19	2	22	21
21	185.278	5.15117	0.25	28.57	-102.88	-1.5	33.04	-105.44	-1.5	20	0	-1	-1
22	185.278	20.7861	0.25	28.57	-102.88	-1.5	15.98	-96.79	-4.5	20	2	26	23
23	206.064	10.4156	0.25	15.98	-96.79	-4.5	12.37	-94.78	-10	22	2	25	24
24	216.48	58.0449	0.258065	12.37	-94.78	-10	0.31	-47.94	-11	23	0	-1	-1
25	216.48	11.9254	0.334988	12.37	-94.78	-10	7.19	-93.24	-12	23	0	-1	-1
26	206.064	61.2632	0.25	15.98	-96.79	-4.5	-29.3	-66.9	-4.5	22	2	28	27
27	267.327	27.0764	0.25	-29.3	-66.9	-4.5	-36.11	-43.54	-2	26	0	-1	-1
28	267.327	103.185	0.25	-29.3	-66.9	-4.5	-116	-29.17	-1.5	26	2	30	29
29	370.513	28.8814	0.25	-116	-29.17	-1.5	-129.75	-12.51	-2	28	0	-1	-1
30	370.513	3.02762	0.25	-116	-29.17	-1.5	-117.57	-31.71	-1	28	0	-1	-1
31	161.419	2.22405	0.25	36.61	-119.19	4.5	38.51	-119.77	5.5	19	2	33	32
32	163.643	21.3693	0.25	38.51	-119.77	5.5	45.39	-124.82	7	31	0	-1	-1
33	163.643	31.7627	0.25	38.51	-119.77	5.5	54	-131.65	14.5	31	2	47	34
34	195.406	102.285	0.25	54	-131.65	14.5	143.84	-121.62	4	33	2	46	35
35	297.691	15.4523	0.25	143.84	-121.62	4	158.7	-119.65	3.5	34	2	37	36
36	313.143	59.209	0.25	158.7	-119.65	3.5	187.25	-147.48	-12.5	35	0	-1	-1
37	313.143	60.4379	0.25	158.7	-119.65	3.5	214.19	-105.29	0.5	35	2	45	38
38	373.581	4.15037	0.25	214.19	-105.29	0.5	218	-103.67	0.5	37	2	44	39
39	377.731	16.8663	0.25	218	-103.67	0.5	232.87	-99.64	-1	38	2	41	40
40	394.598	22.8764	0.25	232.87	-99.64	-1	252.2	-102.65	-4	39	0	-1	-1
41	394.598	7.70354	0.25	232.87	-99.64	-1	239.61	-96.91	0	39	2	43	42
42	402.301	79.5699	0.25	239.61	-96.91	0	292.63	-55.69	3.5	41	0	-1	-1
43	402.301	2.1038	0.25	239.61	-96.91	0	240.47	-98.83	0	41	0	-1	-1
44	377.731	7.65139	0.25	218	-103.67	0.5	211.45	-101.06	0	38	0	-1	-1
45	373.581	3.25415	0.25	214.19	-105.29	0.5	211.26	-104.33	0.5	37	0	-1	-1
46	297.691	5.25404	0.25	143.84	-121.62	4	148.49	-123.66	5	34	0	-1	-1
47	195.406	72.8977	0.25	54	-131.65	14.5	68.47	-180.64	35.5	33	2	53	48
48	268.303	29.4999	0.25	68.47	-180.64	35.5	66.32	-198.89	43.5	47	2	52	49
49	297.803	17.3792	0.25	66.32	-198.89	43.5	68.34	-210.35	47	48	2	51	50
50	315.182	36.4842	0.25	68.34	-210.35	47	68.08	-231.59	49	49	0	-1	-1
51	315.182	3.56977	0.25	68.34	-210.35	47	70.94	-208.53	47.5	49	0	-1	-1
52	297.803	10.2849	0.25	66.32	-198.89	43.5	62.31	-206.88	45.5	48	0	-1	-1
53	268.303	4.33728	0.25	68.47	-180.64	35.5	64.33	-179.82	34.5	47	0	-1	-1
54	151.151	19.5401	0.509116	27.45	-121.5	3.5	28.59	-137.26	4	18	2	96	55
55	170.692	7.35577	0.278731	28.59	-137.26	4	24.95	-139.74	3.5	54	2	77	56
56	178.047	10.9275	0.25	24.95	-139.74	3.5	22.05	-131.53	0	55	2	58	57
57	188.975	66.7286	0.25	22.05	-131.53	0	-17.82	-86.43	2.5	56	0	-1	-1
58	188.975	192.626	0.25	22.05	-131.53	0	-66.3	4.72	24.5	56	2	72	59
59	381.601	2.661	0.25	-66.3	4.72	24.5	-65.95	6.44	26.5	58	2	69	60
60	384.262	95.7853	0.25	-65.95	6.44	26.5	-33.69	43.59	27	59	2	62	61
61	480.047	333.778	0.25	-33.69	43.59	27	-41.97	288.13	34	60	0	-1	-1
62	480.047	74.4958	0.25	-33.69	43.59	27	-30.84	105.18	34	60	2	64	63
63	554.543	3.4854	0.25	-30.84	105.18	34	-33.78	104.06	35.5	62	0	-1	-1
64	554.543	14.7172	0.25	-30.84	105.18	34	-36.15	115.88	37.5	62	2	68	65
65	569.26	54.934	0.25	-36.15	115.88	37.5	-21.48	154.48	41	64	2	67	66
66	624.194	25.8721	0.25	-21.48	154.48	41	-2.42	168.06	44.5	65	0	-1	-1
67	624.194	90.4141	0.25	-21.48	154.48	41	51.2	189.57	46.5	65	0	-1	-1
68	569.26	13.6246	0.25	-36.15	115.88	37.5	-45.44	124.8	38.5	64	0	-1	-1
69	384.262	148.801	0.25	-65.95	6.44	26.5	-185.24	19.51	43	59	2	71	70
70	533.062	52.42	0.25	-185.24	19.51	43	-222.29	-2.85	45.5	69	0	-1	-1
71	533.062	4.83798	0.25	-185.24	19.51	43	-184.54	22.94	44	69	0	-1	-1
