0	0.17	69.7014	0
1	0.17	22.8211	0
2	0.17	89.3425	0
3	0.17	63.9248	0
4	0.17	318.905	0
5	0.17	170.488	0
6	0.17	8.02122	0
7	0.17	70.2102	0
8	0.17	228.949	0
9	0.17	28.7449	0
10	0.17	18.7381	0
11	0.17	19.3629	0
12	0.17	135.171	0
13	0.17	299.763	0
14	0.17	126.464	0
15	0.17	54.1012	0
16	0.17	327.617	0
17	0.17	64.6521	0
18	0.17	18.4773	0
19	0.17	9.09907	0
20	0.17	41.706	0
21	0.17	58.4696	0
22	0.17	29.4886	0
23	0.17	619.271	0
24	0.17	94.0965	0
25	0.17	124.893	0
26	0.17	35.5532	0
27	0.17	45.0711	0
28	0.17	167.002	0
29	0.17	545.639	0
30	0.17	187.557	0
31	0.17	71.1958	0
32	0.17	127.806	0
33	0.17	240.065	0
34	0.17	296.693	0
35	0.17	249.2	0
36	0.17	371.77	0
37	0.17	5.74814	0
38	0.17	152.29	0
39	0.17	24.951	0
40	0.17	102.164	0
41	0.17	14.8581	0
42	0.17	131.78	0
43	0.17	229.412	0
44	0.17	177.906	0
45	0.17	23.0549	0
46	0.17	54.0687	0
47	0.17	27.6134	0
48	0.17	32.8903	0
49	0.17	101.308	0
50	0.17	63.165	0
51	0.17	103.504	0
52	0.17	29.8943	0
53	0.17	50.3167	0
54	0.17	81.8075	0
55	0.17	88.8382	0
56	0.17	81.1219	0
57	0.17	71.0567	0
58	0.17	11.5943	0
59	0.17	199.044	0
60	0.17	144.908	0
61	0.17	30.3021	0
62	0.17	5.12642	0
63	0.17	72.5383	0
64	0.17	209.024	0
65	0.17	58.7296	0
66	0.17	38.5602	0
67	0.17	82.3974	0
68	0.17	8.5274	0
69	0.17	136.301	0
70	0.17	113.513	0
71	0.17	194.682	0
72	0.17	39.2757	0
73	0.17	93.2799	0
74	0.17	96.6593	0
75	0.17	194.435	0
76	0.17	101.139	0
77	0.17	173.377	0
78	0.17	57.2511	0
79	0.17	78.4231	0
80	0.17	43.7883	0
81	0.17	213.808	0
82	0.17	145.389	0
83	0.17	457.489	0
84	0.17	38.3753	0
85	0.17	41.2767	0
86	0.17	344.107	0
87	0.17	117.049	0
88	0.17	14.223	0
89	0.17	22.1658	0
90	0.17	27.9864	0
91	0.17	328.595	0
92	0.17	8.53037	0
93	0.17	177.401	0
94	0.17	92.9821	0
95	0.17	241.503	0
96	0.17	120.242	0
97	0.17	218.222	0
98	0.17	35.6838	0
99	0.17	72.8259	0
100	0.17	25.7539	0
101	0.17	32.9238	0
102	0.17	101.122	0
103	0.17	110.787	0
104	0.17	451.402	0
105	0.17	17.7719	0
106	0.17	211.724	0
107	0.17	33.8721	0
108	0.17	69.6207	0
109	0.17	174.365	0
110	0.17	184.596	0
111	0.17	291.687	0
112	0.17	71.2788	0
113	0.17	276.674	0
114	0.17	255.19	0
115	0.17	119.44	0
116	0.17	102.161	0
117	0.17	255.163	0
118	0.17	35.4782	0
119	0.17	169.033	0
120	0.17	42.7215	0
121	0.17	240.415	0
122	0.17	57.2588	0
123	0.17	9.74807	0
124	0.17	104.728	0
125	0.17	9.92018	0
126	0.17	80.9468	0
127	0.17	44.5597	0
128	0.17	240.672	0
